fips_state,fips_county,county,countylong,state,stateabb,landarea,pop,pwpd,pwlogpd,popdens,gamma
18,15,Carroll,Carroll County,Indiana,IN,964.057405,22767.05078125,50.72772216796875,3.499680280685425,23.6158662992169,0.0
18,17,Cass,Cass County,Indiana,IN,1067.476817,38236.76171875,271.4794616699219,4.679788112640381,35.819758433920164,0.0
18,19,Clark,Clark County,Indiana,IN,965.645927,99836.5703125,486.5668640136719,5.6128153800964355,103.38838234700077,0.0
18,21,Clay,Clay County,Indiana,IN,926.186141,27563.896484375,150.8402557373047,4.23297643661499,29.760644501346516,0.0
18,23,Clinton,Clinton County,Indiana,IN,1049.119213,31544.876953125,297.08770751953125,4.631191730499268,30.067962308040393,0.0
18,25,Crawford,Crawford County,Indiana,IN,791.534792,9000.876953125,21.145240783691406,2.7384214401245117,11.371423017783153,0.0
18,27,Daviess,Daviess County,Indiana,IN,1112.396613,33977.08984375,170.93846130371094,4.311547756195068,30.544042877043534,0.0
18,29,Dearborn,Dearborn County,Indiana,IN,790.171242,48420.92578125,157.51507568359375,4.653504371643066,61.279028149255275,0.0
18,31,Decatur,Decatur County,Indiana,IN,964.946132,25211.7421875,212.65792846679688,4.31153678894043,26.127616196817918,0.0
18,33,DeKalb,DeKalb County,Indiana,IN,939.731962,49324.46484375,163.7497100830078,4.4698076248168945,52.487801669291315,0.0
18,35,Delaware,Delaware County,Indiana,IN,1015.536276,117669.5546875,641.3922119140625,5.819360733032227,115.86937608076148,0.0
18,37,Dubois,Dubois County,Indiana,IN,1106.611849,42963.5546875,156.03378295898438,4.376203536987305,38.82441230529423,0.0
18,39,Elkhart,Elkhart County,Indiana,IN,1199.603973,194240.375,512.8858642578125,5.785411357879639,161.92041654733666,0.0
18,41,Fayette,Fayette County,Indiana,IN,556.901555,22390.796875,278.96044921875,4.875948429107666,40.206023262046735,0.0
18,43,Floyd,Floyd County,Indiana,IN,383.22747,78574.9921875,586.066650390625,5.860939979553223,205.03486398691618,0.0
18,45,Fountain,Fountain County,Indiana,IN,1024.774345,17332.498046875,68.286376953125,3.59812068939209,16.91347771481828,0.0
18,47,Franklin,Franklin County,Indiana,IN,995.658324,27914.57421875,87.33319854736328,3.7424914836883545,28.036298744136246,0.0
18,49,Fulton,Fulton County,Indiana,IN,954.133353,20017.25390625,122.65360260009766,3.9833791255950928,20.979513862827933,0.0
18,51,Gibson,Gibson County,Indiana,IN,1262.416968,33659.96875,154.96597290039062,4.30307674407959,26.663114963771623,0.0
18,53,Grant,Grant County,Indiana,IN,1072.484468,69119.65625,320.51171875,5.150514125823975,64.4481652763665,0.0
18,55,Greene,Greene County,Indiana,IN,1404.983917,32966.47265625,74.35906219482422,3.7796387672424316,23.463950197125282,0.0
18,57,Hamilton,Hamilton County,Indiana,IN,1021.35495,362523.96875,762.2590942382812,6.465706825256348,354.9441540866865,0.0
18,59,Hancock,Hancock County,Indiana,IN,792.423987,93481.390625,347.5198974609375,5.4448089599609375,117.96890573556047,0.0
18,61,Harrison,Harrison County,Indiana,IN,1254.889463,43379.43359375,69.26145935058594,3.893418312072754,34.56833041696358,0.0
18,63,Hendricks,Hendricks County,Indiana,IN,1053.84939,161427.765625,488.8834228515625,5.842682838439941,153.17916123194794,0.0
18,65,Henry,Henry County,Indiana,IN,1014.963816,50663.58984375,228.169677734375,4.707437515258789,49.91664633269055,0.0
18,67,Howard,Howard County,Indiana,IN,759.058571,79901.0859375,522.2521362304688,5.727964878082275,105.26339994058245,0.0
18,69,Huntington,Huntington County,Indiana,IN,991.056705,35661.26953125,216.44813537597656,4.679952144622803,35.98307680209883,0.0
18,71,Jackson,Jackson County,Indiana,IN,1320.827167,42752.29296875,209.2178497314453,4.5075273513793945,32.367817710664944,0.0
18,73,Jasper,Jasper County,Indiana,IN,1449.563753,36200.984375,126.75818634033203,4.160559177398682,24.973709710993305,0.0
18,75,Jay,Jay County,Indiana,IN,994.310119,21213.849609375,123.72029876708984,3.752189874649048,21.33524461232502,0.0
18,77,Jefferson,Jefferson County,Indiana,IN,934.051509,27478.052734375,161.7711944580078,4.314446926116943,29.41813429945971,0.0
18,79,Jennings,Jennings County,Indiana,IN,975.382328,27818.443359375,96.80403900146484,4.055895805358887,28.52055297784214,0.0
18,81,Johnson,Johnson County,Indiana,IN,829.945881,137778.578125,666.9491577148438,6.062272071838379,166.00911129167952,0.0
18,83,Knox,Knox County,Indiana,IN,1336.486449,37635.2734375,341.0296325683594,4.916936874389648,28.159861602532416,0.0
18,85,Kosciusko,Kosciusko County,Indiana,IN,1376.41211,70414.3984375,201.37149047851562,4.686716079711914,51.15793295185408,0.0
18,87,LaGrange,LaGrange County,Indiana,IN,983.236292,33806.1640625,56.050235748291016,3.843120813369751,34.38254297320018,0.0
18,89,Lake,Lake County,Indiana,IN,1291.857838,566724.5,946.5524291992188,6.621302127838135,438.68952397841167,0.0
18,91,LaPorte,LaPorte County,Indiana,IN,1549.512632,105199.8515625,462.68414306640625,5.402093410491943,67.89221939205204,0.0
18,93,Lawrence,Lawrence County,Indiana,IN,1163.367162,45201.4375,162.5921630859375,4.423079490661621,38.853974030255465,0.0
18,95,Madison,Madison County,Indiana,IN,1170.467555,127083.921875,414.67352294921875,5.546722412109375,108.57534780193032,0.0
18,97,Marion,Marion County,Indiana,IN,1027.109536,896934.1875,1139.10205078125,6.942537784576416,873.2605005236754,0.0
18,99,Marshall,Marshall County,Indiana,IN,1148.96998,46940.828125,156.81982421875,4.378509521484375,40.85470372776841,0.0
18,101,Martin,Martin County,Indiana,IN,869.615712,9562.8427734375,41.79380416870117,3.0489039421081543,10.996630628308495,0.0
18,103,Miami,Miami County,Indiana,IN,968.246954,34248.23046875,178.77542114257812,4.513103008270264,35.37137950939529,0.0
18,105,Monroe,Monroe County,Indiana,IN,1021.806936,144213.96875,867.7760620117188,6.203653335571289,141.1362202282017,0.0
18,107,Montgomery,Montgomery County,Indiana,IN,1307.030254,37128.87890625,194.0126953125,4.445136547088623,28.40705392443808,0.0
18,109,Morgan,Morgan County,Indiana,IN,1045.940869,65338.8671875,170.06246948242188,4.673417091369629,62.46898761109601,0.0
18,111,Newton,Newton County,Indiana,IN,1040.539828,12955.97265625,50.52677536010742,3.4208168983459473,12.451203027136795,0.0
18,113,Noble,Noble County,Indiana,IN,1064.081178,54594.76953125,137.9474639892578,4.315005302429199,51.30695914936107,0.0
18,115,Ohio,Ohio County,Indiana,IN,223.126823,3261.880126953125,23.084745407104492,3.013211965560913,14.618951155653415,0.0
18,117,Orange,Orange County,Indiana,IN,1031.794491,20534.67578125,67.64852142333984,3.5589652061462402,19.90190484671816,0.0
18,119,Owen,Owen County,Indiana,IN,997.911601,21338.015625,39.952205657958984,3.329028844833374,21.382671174097315,0.0
18,121,Parke,Parke County,Indiana,IN,1151.82227,15923.7744140625,57.57984924316406,3.2823946475982666,13.824853737254534,0.0
18,123,Perry,Perry County,Indiana,IN,988.702362,14539.8759765625,64.69293975830078,3.5346131324768066,14.706019258566817,0.0
18,125,Pike,Pike County,Indiana,IN,865.839128,12667.30859375,48.441627502441406,3.2573211193084717,14.63009488033902,0.0
18,127,Porter,Porter County,Indiana,IN,1082.833138,162609.5625,459.849853515625,5.729576110839844,150.1704711404944,0.0
18,129,Posey,Posey County,Indiana,IN,1060.259608,22258.890625,141.07980346679688,4.057707786560059,20.99381175803502,0.0
18,131,Pulaski,Pulaski County,Indiana,IN,1123.21281,12791.375,51.23657989501953,3.1355934143066406,11.38820256154308,0.0
18,133,Putnam,Putnam County,Indiana,IN,1244.585894,40319.20703125,218.60948181152344,4.361993789672852,32.39568054372469,0.0
18,135,Randolph,Randolph County,Indiana,IN,1171.656774,26055.673828125,113.7193832397461,3.9543039798736572,22.238316208569966,0.0
18,137,Ripley,Ripley County,Indiana,IN,1156.231106,26414.18359375,49.05030059814453,3.553264617919922,22.845072630099263,0.0
18,139,Rush,Rush County,Indiana,IN,1057.035401,17369.5390625,129.76565551757812,3.7680583000183105,16.432315366228682,0.0
18,141,St. Joseph,St. Joseph County,Indiana,IN,1185.940302,263937.1875,809.9969482421875,6.30352258682251,222.55520539683963,0.0
18,143,Scott,Scott County,Indiana,IN,493.13655,22881.232421875,139.2390899658203,4.477764129638672,46.39938455560635,0.0
18,145,Shelby,Shelby County,Indiana,IN,1064.843786,48348.7890625,309.3086242675781,4.632519721984863,45.40458393819279,0.0
18,147,Spencer,Spencer County,Indiana,IN,1027.623726,21268.69140625,53.3617057800293,3.52482533454895,20.69696413981979,0.0
18,149,Starke,Starke County,Indiana,IN,800.67981,22723.056640625,55.853111267089844,3.737884998321533,28.379704791888035,0.0
18,151,Steuben,Steuben County,Indiana,IN,799.729298,31870.484375,117.18927764892578,4.269674777984619,39.85159035026375,0.0
18,153,Sullivan,Sullivan County,Indiana,IN,1158.170859,19468.453125,123.55033874511719,4.000032901763916,16.809655478475477,0.0
18,155,Switzerland,Switzerland County,Indiana,IN,571.525793,10501.271484375,24.532773971557617,3.02632737159729,18.37409896979925,0.0
18,157,Tippecanoe,Tippecanoe County,Indiana,IN,1292.163432,182023.671875,919.734375,6.346858501434326,140.86737588082434,0.0
18,159,Tipton,Tipton County,Indiana,IN,674.797609,18299.4375,72.90991973876953,3.772589921951294,27.11840892133333,0.0
18,161,Union,Union County,Indiana,IN,417.480644,6260.421875,75.19100952148438,3.5843405723571777,14.995717681704065,0.0
18,163,Vanderburgh,Vanderburgh County,Indiana,IN,605.216607,181706.015625,735.7998657226562,6.313060760498047,300.2330298332346,0.0
18,165,Vermillion,Vermillion County,Indiana,IN,665.275343,17339.68359375,106.14955139160156,4.06920051574707,26.06392041460343,0.0
18,167,Vigo,Vigo County,Indiana,IN,1045.190744,111316.515625,589.4271850585938,5.66139030456543,106.50354135263946,0.0
18,169,Wabash,Wabash County,Indiana,IN,1068.468089,32004.521484375,146.65438842773438,4.212820529937744,29.953652162254702,0.0
18,171,Warren,Warren County,Indiana,IN,944.543945,7884.00732421875,23.507905960083008,2.695136785507202,8.346893086291237,0.0
18,173,Warrick,Warrick County,Indiana,IN,996.664711,56511.12109375,336.731201171875,5.1635308265686035,56.700232756359725,0.0
18,175,Washington,Washington County,Indiana,IN,1330.454436,28259.291015625,84.18830871582031,3.653797149658203,21.24032980835204,0.0
18,177,Wayne,Wayne County,Indiana,IN,1040.539262,66022.203125,411.8752136230469,5.28300142288208,63.44998745948329,0.0
18,179,Wells,Wells County,Indiana,IN,953.341278,26248.3515625,129.83853149414062,4.173839569091797,27.53300645658186,0.0
18,181,White,White County,Indiana,IN,1308.306951,24452.625,106.37059783935547,3.9813647270202637,18.69028134514589,0.0
18,183,Whitley,Whitley County,Indiana,IN,869.152583,33697.546875,121.91738891601562,4.2027668952941895,38.77057669056021,0.0
19,1,Adair,Adair County,Iowa,IA,1474.404191,6527.7578125,28.996843338012695,2.538691759109497,4.42738690811277,0.0
19,3,Adams,Adams County,Iowa,IA,1096.686238,3871.544921875,40.73684310913086,2.485673666000366,3.5302211222559357,0.0
19,5,Allamakee,Allamakee County,Iowa,IA,1655.115644,13983.953125,91.24134063720703,3.3062844276428223,8.448928131211598,0.0
19,7,Appanoose,Appanoose County,Iowa,IA,1287.978861,12688.796875,92.73580932617188,3.5061428546905518,9.851712057718313,0.0
19,9,Audubon,Audubon County,Iowa,IA,1147.264566,6383.88623046875,54.275962829589844,2.979458808898926,5.564441210562717,0.0
19,11,Benton,Benton County,Iowa,IA,1854.696286,25295.25,76.76033020019531,3.676393747329712,13.638486360779826,0.0
19,13,Black Hawk,Black Hawk County,Iowa,IA,1465.331241,130250.71875,752.5602416992188,6.095543384552002,88.88824253901237,0.0
19,15,Boone,Boone County,Iowa,IA,1480.329,23897.283203125,247.15347290039062,4.499314308166504,16.143224379935138,0.0
19,17,Bremer,Bremer County,Iowa,IA,1127.885584,25186.228515625,207.41372680664062,4.3369669914245605,22.330481808538657,0.0
19,19,Buchanan,Buchanan County,Iowa,IA,1479.090265,20023.23046875,142.09906005859375,3.864169120788574,13.537531104465756,0.0
19,21,Buena Vista,Buena Vista County,Iowa,IA,1488.981859,20069.193359375,271.0701599121094,4.568806171417236,13.478467342008765,0.0
19,23,Butler,Butler County,Iowa,IA,1502.55083,15337.55078125,37.366397857666016,2.976274251937866,10.20767515815089,0.0
19,25,Calhoun,Calhoun County,Iowa,IA,1475.894599,8132.513671875,53.6784553527832,3.1432321071624756,5.510226595710308,0.0
19,27,Carroll,Carroll County,Iowa,IA,1474.835095,19544.63671875,240.8933563232422,4.364432334899902,13.252082748105476,0.0
19,29,Cass,Cass County,Iowa,IA,1461.422458,13418.931640625,165.2395477294922,4.032260894775391,9.182103071680729,0.0
19,31,Cedar,Cedar County,Iowa,IA,1500.798712,20418.23046875,74.16709899902344,3.576836585998535,13.604909376248186,0.0
19,33,Cerro Gordo,Cerro Gordo County,Iowa,IA,1471.889958,42079.66015625,508.0406494140625,5.476860046386719,28.588862861343063,0.0
19,35,Cherokee,Cherokee County,Iowa,IA,1494.181147,12277.630859375,80.59777069091797,3.413410186767578,8.216962771900775,0.0
19,37,Chickasaw,Chickasaw County,Iowa,IA,1306.192609,11108.2548828125,86.03679656982422,3.3750061988830566,8.50430082537123,0.0
19,39,Clarke,Clarke County,Iowa,IA,1116.716166,9234.041015625,145.82421875,3.74402117729187,8.268923918868925,0.0
19,41,Clay,Clay County,Iowa,IA,1469.139463,15947.8994140625,338.29754638671875,4.6838555335998535,10.855265831261997,0.0
19,43,Clayton,Clayton County,Iowa,IA,2016.295997,19241.150390625,42.70429611206055,3.04996657371521,9.542820309742945,0.0
19,45,Clinton,Clinton County,Iowa,IA,1799.818625,48638.16015625,374.1099548339844,4.953801155090332,27.0239231223924,0.0
19,47,Crawford,Crawford County,Iowa,IA,1849.742863,16838.56640625,218.77903747558594,4.1277899742126465,9.103193067030096,0.0
19,49,Dallas,Dallas County,Iowa,IA,1523.741177,67387.53125,384.7151184082031,5.176894187927246,44.22505099105817,0.0
19,51,Davis,Davis County,Iowa,IA,1300.661911,9594.083984375,23.30876922607422,2.5354084968566895,7.37630886492147,0.0
19,53,Decatur,Decatur County,Iowa,IA,1377.567269,8299.443359375,51.85002899169922,3.0043203830718994,6.02471004221791,0.0
19,55,Delaware,Delaware County,Iowa,IA,1496.189232,17521.654296875,68.78176879882812,3.3914802074432373,11.710854430795022,0.0
19,57,Des Moines,Des Moines County,Iowa,IA,1077.768387,39134.11328125,526.8412475585938,5.440108299255371,36.31031838870405,0.0
19,59,Dickinson,Dickinson County,Iowa,IA,985.54227,16588.4765625,136.9200439453125,4.316807270050049,16.831826566403894,0.0
19,61,Dubuque,Dubuque County,Iowa,IA,1575.487988,93151.1015625,645.6716918945312,5.721122741699219,59.12523755941197,0.0
19,63,Emmet,Emmet County,Iowa,IA,1025.34933,9782.560546875,126.99628448486328,4.055046558380127,9.54070994211797,0.0
19,65,Fayette,Fayette County,Iowa,IA,1892.840956,21242.1875,91.6649398803711,3.5784294605255127,11.222383704592664,0.0
19,67,Floyd,Floyd County,Iowa,IA,1296.550076,16456.791015625,150.64059448242188,4.014561176300049,12.692753886063556,0.0
19,69,Franklin,Franklin County,Iowa,IA,1507.301289,12420.59765625,61.05709457397461,3.327134847640991,8.240288618402422,0.0
19,71,Fremont,Fremont County,Iowa,IA,1323.915763,8492.32421875,39.6264762878418,2.9875524044036865,6.41455027282578,0.0
19,73,Greene,Greene County,Iowa,IA,1475.303196,8636.3671875,71.25618743896484,3.338024377822876,5.853960874561814,0.0
19,75,Grundy,Grundy County,Iowa,IA,1299.7978,12163.2880859375,67.552001953125,3.390059471130371,9.357830953350975,0.0
19,77,Guthrie,Guthrie County,Iowa,IA,1529.698818,11993.9296875,34.55646896362305,3.0005133152008057,7.840713182469099,0.0
19,79,Hamilton,Hamilton County,Iowa,IA,1493.784356,14326.5224609375,116.44439697265625,3.8375775814056396,9.590756793906001,0.0
19,81,Hancock,Hancock County,Iowa,IA,1478.89505,10247.162109375,88.1587142944336,3.4531099796295166,6.928931237801492,0.0
19,83,Hardin,Hardin County,Iowa,IA,1474.505068,15043.48828125,133.3379669189453,3.899007558822632,10.202398491349234,0.0
19,85,Harrison,Harrison County,Iowa,IA,1804.81477,14829.4716796875,60.86640167236328,3.138787269592285,8.216616977091505,0.0
19,87,Henry,Henry County,Iowa,IA,1124.799047,19229.263671875,135.20594787597656,4.088055610656738,17.09573254277037,0.0
19,89,Howard,Howard County,Iowa,IA,1225.702842,8880.814453125,59.424625396728516,3.155827045440674,7.245487363506497,0.0
19,91,Humboldt,Humboldt County,Iowa,IA,1125.014815,10218.6689453125,128.40469360351562,3.690011978149414,9.08314166983881,0.0
19,93,Ida,Ida County,Iowa,IA,1117.599852,6753.25390625,50.94057846069336,3.1156017780303955,6.042640301145995,0.0
19,95,Iowa,Iowa County,Iowa,IA,1518.911694,16381.5615234375,63.73194885253906,3.2532503604888916,10.78506511481075,0.0
19,97,Jackson,Jackson County,Iowa,IA,1647.344934,19164.98046875,104.90485382080078,3.723052740097046,11.633860081880096,0.0
19,99,Jasper,Jasper County,Iowa,IA,1891.76088,36692.046875,202.0403594970703,4.324059963226318,19.39571077027452,0.0
19,101,Jefferson,Jefferson County,Iowa,IA,1127.999808,16524.671875,161.35951232910156,4.204498767852783,14.649534297615766,0.0
19,103,Johnson,Johnson County,Iowa,IA,1587.640014,142601.421875,822.20703125,6.050233364105225,89.81974541931645,0.0
19,105,Jones,Jones County,Iowa,IA,1490.844765,19988.4296875,135.25819396972656,3.9045186042785645,13.407452041125152,0.0
19,107,Keokuk,Keokuk County,Iowa,IA,1500.071923,9036.013671875,22.670795440673828,2.555974006652832,6.0237202852272835,0.0
19,109,Kossuth,Kossuth County,Iowa,IA,2519.361795,15524.048828125,126.58565521240234,3.3651976585388184,6.1618973737454015,0.0
19,111,Lee,Lee County,Iowa,IA,1340.448547,34746.05078125,266.7029724121094,4.671503067016602,25.921211865247372,0.0
19,113,Linn,Linn County,Iowa,IA,1857.223982,217592.1875,707.616455078125,6.1548285484313965,117.15990618734106,0.0
19,115,Louisa,Louisa County,Iowa,IA,1040.584001,10744.646484375,66.58192443847656,3.3833956718444824,10.32559262303611,0.0
19,117,Lucas,Lucas County,Iowa,IA,1115.257644,8480.2373046875,133.61776733398438,3.6289663314819336,7.603836970148128,0.0
19,119,Lyon,Lyon County,Iowa,IA,1522.007136,11552.46484375,38.247718811035156,2.8832602500915527,7.590282969442004,0.0
19,121,Madison,Madison County,Iowa,IA,1452.999207,16165.3720703125,85.60835266113281,3.4596283435821533,11.125520229077798,0.0
19,123,Mahaska,Mahaska County,Iowa,IA,1478.517367,21744.494140625,209.6363983154297,4.354006767272949,14.706958894061474,0.0
19,125,Marion,Marion County,Iowa,IA,1436.120669,33262.234375,190.2910614013672,4.449601650238037,23.161169595979125,0.0
19,127,Marshall,Marshall County,Iowa,IA,1482.776062,40981.78125,313.2665100097656,5.025381088256836,27.638550621543555,0.0
19,129,Mills,Mills County,Iowa,IA,1132.942922,15208.97265625,91.343017578125,3.6792280673980713,13.424306168400248,0.0
19,131,Mitchell,Mitchell County,Iowa,IA,1215.049038,11203.5791015625,86.63233184814453,3.317275285720825,9.220680607264923,0.0
19,133,Monona,Monona County,Iowa,IA,1797.637888,8714.013671875,66.7309799194336,3.045668601989746,4.847479979168641,0.0
19,135,Monroe,Monroe County,Iowa,IA,1123.320774,9017.677734375,102.212646484375,3.559936046600342,8.027696044705214,0.0
19,137,Montgomery,Montgomery County,Iowa,IA,1098.405773,10035.44921875,188.2406005859375,4.209813117980957,9.136376979648304,0.0
19,139,Muscatine,Muscatine County,Iowa,IA,1132.977157,39267.484375,434.3934631347656,5.252483367919922,34.658672624058916,0.0
19,141,O'Brien,O'Brien County,Iowa,IA,1484.154177,14195.91796875,115.82473754882812,3.8075149059295654,9.564988724719266,0.0
19,143,Osceola,Osceola County,Iowa,IA,1032.593811,6350.9248046875,60.20878982543945,2.990762710571289,6.150457940995252,0.0
19,145,Page,Page County,Iowa,IA,1385.497539,14005.052734375,107.28079986572266,3.8427562713623047,10.108320181126645,0.0
19,147,Palo Alto,Palo Alto County,Iowa,IA,1460.400549,8120.275390625,115.83971405029297,3.5948259830474854,5.560306996724499,0.0
19,149,Plymouth,Plymouth County,Iowa,IA,2234.715215,30023.4921875,109.32137298583984,3.9288241863250732,13.435041738640509,0.0
19,151,Pocahontas,Pocahontas County,Iowa,IA,1495.047191,7192.70458984375,38.90321350097656,2.8123459815979004,4.8110217745252095,0.0
19,153,Polk,Polk County,Iowa,IA,1482.025679,481245.5625,957.942626953125,6.583808898925781,324.7214736688783,0.0
19,155,Pottawattamie,Pottawattamie County,Iowa,IA,2461.811904,93714.6171875,697.4966430664062,5.758056640625,38.06733448450333,0.0
19,157,Poweshiek,Poweshiek County,Iowa,IA,1514.945159,19557.7421875,159.60546875,4.070305347442627,12.909868104011016,0.0
19,159,Ringgold,Ringgold County,Iowa,IA,1386.932363,5034.4658203125,34.43230438232422,2.365476369857788,3.629928866482511,0.0
19,161,Sac,Sac County,Iowa,IA,1489.300198,9243.103515625,32.32075500488281,2.869309186935425,6.206340083777388,0.0
19,163,Scott,Scott County,Iowa,IA,1186.437845,176124.65625,854.87451171875,6.305093288421631,148.44827901625138,0.0
19,165,Shelby,Shelby County,Iowa,IA,1530.110542,11133.384765625,103.24321746826172,3.359271287918091,7.276196366226331,0.0
19,167,Sioux,Sioux County,Iowa,IA,1988.888285,34157.0859375,114.17410278320312,4.104369640350342,17.17395903787527,0.0
19,169,Story,Story County,Iowa,IA,1482.88124,93249.875,660.7442016601562,5.887575149536133,62.88425025863838,0.0
19,171,Tama,Tama County,Iowa,IA,1867.410516,17152.861328125,95.71714782714844,3.5367212295532227,9.185372568676806,0.0
19,173,Taylor,Taylor County,Iowa,IA,1377.61888,6020.43212890625,36.073917388916016,2.7125887870788574,4.370172488421653,0.0
19,175,Union,Union County,Iowa,IA,1097.235807,12325.830078125,226.1136016845703,4.445026397705078,11.233528836272292,0.0
19,177,Van Buren,Van Buren County,Iowa,IA,1255.646304,7621.63037109375,20.75943374633789,2.389301300048828,6.069886357976927,0.0
19,179,Wapello,Wapello County,Iowa,IA,1118.453196,33770.44140625,317.5661926269531,5.083907604217529,30.193879839608417,0.0
19,181,Warren,Warren County,Iowa,IA,1475.873109,43471.125,297.07061767578125,4.68878698348999,29.454513897508786,0.0
19,183,Washington,Washington County,Iowa,IA,1473.215985,22051.826171875,129.67425537109375,3.9511396884918213,14.968495045127412,0.0
19,185,Wayne,Wayne County,Iowa,IA,1361.013816,6303.7861328125,32.080081939697266,2.4550693035125732,4.631684159782623,0.0
19,187,Webster,Webster County,Iowa,IA,1853.677022,37601.0234375,349.21917724609375,4.923807144165039,20.284560358271516,0.0
19,189,Winnebago,Winnebago County,Iowa,IA,1037.261949,10633.427734375,112.75497436523438,3.854370355606079,10.251439132252408,0.0
19,191,Winneshiek,Winneshiek County,Iowa,IA,1786.666637,20440.908203125,108.67172241210938,3.6582393646240234,11.4408070200759,0.0
19,193,Woodbury,Woodbury County,Iowa,IA,2260.790994,88162.5078125,882.0994873046875,6.129693984985352,38.99631060388946,0.0
19,195,Worth,Worth County,Iowa,IA,1036.314923,7501.44677734375,47.46246337890625,2.9483063220977783,7.238578361515837,0.0
19,197,Wright,Wright County,Iowa,IA,1503.268903,12666.0361328125,95.15729522705078,3.7868025302886963,8.425662306680803,0.0
20,1,Allen,Allen County,Kansas,KS,1295.764239,12394.486328125,165.1399688720703,4.159782409667969,9.565386939286414,0.0
20,3,Anderson,Anderson County,Kansas,KS,1501.272903,7686.013671875,66.39826202392578,3.046583890914917,5.119664557000933,0.0
20,5,Atchison,Atchison County,Kansas,KS,1116.736558,13146.779296875,156.64801025390625,3.8974623680114746,11.772498359344478,0.0
20,7,Barber,Barber County,Kansas,KS,2937.240786,4493.4169921875,37.80910873413086,2.774005651473999,1.5298088647021464,0.0
20,9,Barton,Barton County,Kansas,KS,2318.705423,27197.54296875,239.93191528320312,4.704294204711914,11.72962408202812,0.0
20,11,Bourbon,Bourbon County,Kansas,KS,1645.861886,14863.9345703125,86.92057800292969,3.6558783054351807,9.031094708947226,0.0
20,13,Brown,Brown County,Kansas,KS,1478.550075,8571.212890625,68.8566665649414,3.0669519901275635,5.797039299210072,0.0
20,15,Butler,Butler County,Kansas,KS,3702.816817,73837.4765625,265.96112060546875,4.739577293395996,19.940893706516835,0.0
20,17,Chase,Chase County,Kansas,KS,2002.19932,2635.058837890625,16.421903610229492,1.847145438194275,1.3160821760196308,0.0
20,19,Chautauqua,Chautauqua County,Kansas,KS,1654.694136,3335.672607421875,20.598670959472656,2.0959677696228027,2.015884709355056,0.0
20,21,Cherokee,Cherokee County,Kansas,KS,1521.791028,20328.68359375,105.1305160522461,3.8974595069885254,13.35839364256654,0.0
20,23,Cheyenne,Cheyenne County,Kansas,KS,2641.501921,2454.576416015625,42.87126541137695,2.4650630950927734,0.9292351432727294,0.0
20,25,Clark,Clark County,Kansas,KS,2524.30031,2098.6201171875,34.33378219604492,2.655071258544922,0.8313670560011538,0.0
20,27,Clay,Clay County,Kansas,KS,1671.315283,8715.7431640625,69.17676544189453,3.323396921157837,5.214900655020517,0.0
20,29,Cloud,Cloud County,Kansas,KS,1852.72665,9153.462890625,128.51202392578125,3.855285406112671,4.940536096150503,0.0
20,31,Coffey,Coffey County,Kansas,KS,1623.623917,8075.83642578125,43.73495864868164,2.920497179031372,4.973957541043817,0.0
20,33,Comanche,Comanche County,Kansas,KS,2041.681114,1822.672119140625,28.163427352905273,2.3802127838134766,0.8927310472935222,0.0
20,35,Cowley,Cowley County,Kansas,KS,2915.648165,36292.71484375,243.00836181640625,4.646830081939697,12.44756321404438,0.0
20,37,Crawford,Crawford County,Kansas,KS,1527.498535,38392.5390625,317.3075866699219,5.018975734710693,25.134255897993384,0.0
20,39,Decatur,Decatur County,Kansas,KS,2314.199329,2739.373291015625,61.35495376586914,2.791271209716797,1.1837240019421098,0.0
20,41,Dickinson,Dickinson County,Kansas,KS,2193.894223,19617.80859375,99.13484191894531,3.7347311973571777,8.942002940745244,0.0
20,43,Doniphan,Doniphan County,Kansas,KS,1019.105691,7626.9521484375,44.935142517089844,3.143709659576416,7.4839658102130056,0.0
20,45,Douglas,Douglas County,Kansas,KS,1180.425074,115088.7890625,861.4266967773438,6.315975666046143,97.49775025746361,0.0
20,47,Edwards,Edwards County,Kansas,KS,1610.699245,2789.342529296875,33.385719299316406,2.5687222480773926,1.731758761268231,0.0
20,49,Elk,Elk County,Kansas,KS,1668.636737,3172.12109375,15.783445358276367,1.9034018516540527,1.9010255638102973,0.0
20,51,Ellis,Ellis County,Kansas,KS,2330.762299,28564.189453125,318.1167907714844,5.159365177154541,12.255299249254332,0.0
20,53,Ellsworth,Ellsworth County,Kansas,KS,1853.331063,6386.826171875,100.35934448242188,3.5300350189208984,3.446133450942434,0.0
20,55,Finney,Finney County,Kansas,KS,3372.15785,34573.3359375,606.8687133789062,5.7578229904174805,10.252585280816554,0.0
20,57,Ford,Ford County,Kansas,KS,2844.508243,34231.41015625,732.8162841796875,5.755148410797119,12.034210215593317,0.0
20,59,Franklin,Franklin County,Kansas,KS,1480.882184,26386.232421875,276.0063171386719,4.381442546844482,17.81791469096032,0.0
20,61,Geary,Geary County,Kansas,KS,996.272768,36439.26953125,551.9873046875,5.748025417327881,36.575595260323325,0.0
20,63,Gove,Gove County,Kansas,KS,2775.601943,2375.987548828125,23.32715606689453,1.931601643562317,0.856026043222915,0.0
20,65,Graham,Graham County,Kansas,KS,2327.173854,2484.46142578125,50.278446197509766,2.602663278579712,1.067587374922978,0.0
20,67,Grant,Grant County,Kansas,KS,1488.745973,7790.5283203125,145.3596954345703,4.241665363311768,5.232946695811146,0.0
