hr_uid,region,area,province,province_abb,pop,pwpd,pwlogpd,popdens,gamma
3536,Halton Regional Health Unit,1019.0177265599999,Ontario,ON,570507.1875,4523.61474609375,8.113687515258789,559.8599245431365,0.2154181361252809
3537,City of Hamilton Health Unit,1209.19571335,Ontario,ON,545231.6875,5039.23046875,8.10507869720459,450.9044164484095,0.24454716797602916
3538,Hastings and Prince Edward Counties Health Unit,7702.20454445,Ontario,ON,167261.453125,1557.1893310546875,6.6298956871032715,21.71604923755551,0.36449759321367814
3539,Huron Perth Health Unit,5922.224349057737,Ontario,ON,137752.625,1373.531982421875,6.443660259246826,23.26028479855163,0.3559100452781781
3540,Chatham-Kent Health Unit,2643.01251052,Ontario,ON,102810.390625,1696.296875,6.759608745574951,38.8989421032943,0.3544069290000419
3541,"Kingston, Frontenac and Lennox and Addington Health Unit",7484.43034498,Ontario,ON,201865.0625,2662.95947265625,7.2258219718933105,26.971332913185048,0.3927437190318145
3542,Lambton Health Unit,3211.05972113,Ontario,ON,126778.875,1956.169921875,6.973198890686035,39.481942414756894,0.3598156454083033
3543,"Leeds, Grenville and Lanark District Health Unit",7055.78709725,Ontario,ON,169906.25,1341.159912109375,6.518209934234619,24.08041054218049,0.3455239015066755
3544,Middlesex-London Health Unit,3523.0252987199997,Ontario,ON,463905.3125,3666.36572265625,7.74965763092041,131.6781099098403,0.30408571065438195
3546,Niagara Regional Area Health Unit,1988.38732226,Ontario,ON,444150.5,2459.38720703125,7.349909782409668,223.37222483151763,0.23137586977317942
3547,North Bay Parry Sound District Health Unit,19570.346489599997,Ontario,ON,128819.375,1633.4549560546875,6.595616340637207,6.582375793318566,0.43574366772195877
3549,Northwestern Health Unit,198848.870102,Ontario,ON,70415.25,1100.1492919921875,6.20253324508667,0.35411440841419084,0.5370597611178982
3551,City of Ottawa Health Unit,2985.53395388,Ontario,ON,967505.8125,5482.75146484375,8.178810119628906,324.06458189585464,0.26251973191336864
3553,Peel Regional Health Unit,1316.48379399,Ontario,ON,1451506.25,8120.0771484375,8.630393981933594,1102.562945800323,0.2005666167865236
3554,Perth District Health Unit,2337.00131455,Ontario,ON,77583.78125,1746.8035888671875,6.719555377960205,33.198004967720394,0.3763864548842538
3555,Peterborough County–City Health Unit,4380.54615595,Ontario,ON,139767.84375,1953.27197265625,6.995932579040527,31.90648808942611,0.3687604905306597
3556,Porcupine Health Unit,275624.516991,Ontario,ON,84960.859375,2145.552001953125,7.103199005126953,0.30824855605197937,0.5783240180262542
3557,Renfrew County and District Health Unit,16932.1270055,Ontario,ON,108272.4140625,1270.76708984375,6.518232822418213,6.39449574334815,0.4230316512725005
3558,The Eastern Ontario Health Unit,5569.419104359999,Ontario,ON,206114.171875,1616.857666015625,6.698300838470459,37.00819924175652,0.3313933505467036
3560,Simcoe Muskoka District Health Unit,10230.3148341,Ontario,ON,536721.75,2174.754150390625,7.064296245574951,52.463854603084414,0.3102315296990955
3561,Sudbury and District Health Unit,51752.715731300006,Ontario,ON,200969.484375,1744.256103515625,6.95341157913208,3.883264511536615,0.4481901936717869
3562,Thunder Bay District Health Unit,249405.092278,Ontario,ON,148307.921875,2024.06494140625,7.095844745635986,0.5946467272195397,0.5350631495918721
3563,Timiskaming Health Unit,15775.8700145,Ontario,ON,33640.26171875,1170.8555908203125,6.346732139587402,2.1323871005421817,0.5071417843197118
3565,Waterloo Health Unit,1455.9949659400002,Ontario,ON,544119.3125,3947.83154296875,7.949333667755127,373.7096111103055,0.23443069104780542
3566,Wellington-Dufferin-Guelph Health Unit,4393.92452827,Ontario,ON,280513.125,2524.551025390625,7.220424652099609,63.84113409213361,0.32950125063813096
3568,Windsor-Essex County Health Unit,1991.15129487,Ontario,ON,392458.8125,2695.1337890625,7.45067024230957,197.10145256723106,0.2522393997272925
3570,York Regional Health Unit,2191.03172015,Ontario,ON,1187996.75,4999.56201171875,8.168575286865234,542.2088320650458,0.21228045897340506
3575,Southwestern Health Unit,4163.42811492,Ontario,ON,201988.90625,1896.615966796875,6.83377742767334,48.515045936822,0.3300672559102056
3595,City of Toronto Health Unit,665.007546403,Ontario,ON,2768997.25,12294.328125,9.024145126342773,4163.858387739205,0.11676557201337885
93539,Huron County Health Unit,3585.22303451,Ontario,ON,60168.8515625,892.22216796875,6.087912082672119,16.782457041957336,0.3626285628325324
1100,Prince Edward Island,5997.37406921,PEI,PE,146932.9375,1186.46728515625,6.327033996582031,24.49954526837687,0.33823168226183736
2400,Entire Province,1476349.627707926,Quebec,QC,8379548.0,4564.2607421875,7.739834308624268,5.67585607279861,0.394034629429657
2401,Région du Bas-Saint-Laurent,22828.037150099997,Quebec,QC,203946.140625,1441.870849609375,6.607090473175049,8.934020007239502,0.3969158395559382
2402,Région du Saguenay—Lac-Saint-Jean,105679.045287,Quebec,QC,283348.40625,1751.64453125,6.9840803146362305,2.681216559824995,0.4520014253647705
2403,Région de la Capitale-Nationale,19711.2480563,Quebec,QC,751539.0,4321.5361328125,7.880813121795654,38.12741830722369,0.3736066297847035
2404,Région de la Mauricie et du Centre-du-Québec,47326.4206855,Quebec,QC,521822.3125,1980.2044677734375,7.0104241371154785,11.026025314014024,0.3834334484492658
2405,Région de l'Estrie,13418.1120899,Quebec,QC,486960.0625,2008.3702392578125,6.9002203941345215,36.29125015780287,0.3269136234349745
2406,Région de Montréal,514.991014353,Quebec,QC,1948308.0,10257.2451171875,8.991477012634277,3783.1883386309623,0.11061841651429681
2407,Région de l'Outaouais,34780.8443196,Quebec,QC,402967.71875,3059.0830078125,7.363420486450195,11.585909618729875,0.42149123205091077
2408,Région de l'Abitibi-Témiscamingue,65196.2751342,Quebec,QC,150701.734375,1610.27294921875,6.773806095123291,2.311508350205523,0.47238985699729186
2409,Région de la Côte-Nord,264905.276474,Quebec,QC,94306.9765625,1944.3265380859375,7.0696797370910645,0.35600263542412325,0.5639349974559691
2410,Région du Nord-du-Québec,333089.943955,Quebec,QC,15294.728515625,1837.4228515625,7.022605895996094,0.04591771319788416,0.6841752447493095
2411,Région de la Gaspésie—Îles-de-la-Madeleine,20618.649982299998,Quebec,QC,95644.3984375,835.4652099609375,6.182707786560059,4.638732337937041,0.408730275232046
2412,Région de la Chaudière-Appalaches,15582.9991376,Quebec,QC,434985.46875,1692.0277099609375,6.810476303100586,27.914104653989853,0.3303056141668063
2413,Région de Laval,254.334804329,Quebec,QC,437146.5,5078.3759765625,8.305499076843262,1718.7836369988913,0.13035059803765728
2414,Région de Lanaudière,13672.8876337,Quebec,QC,520702.21875,2641.419189453125,7.38106632232666,38.08282732219701,0.34477809005475546
2415,Région des Laurentides,22907.662195599998,Quebec,QC,614427.625,2548.094482421875,7.297555923461914,26.82192620764316,0.355443875028947
2416,Région de la Montérégie,8942.73004279,Quebec,QC,1386730.125,3233.49609375,7.636707782745361,155.06787282682643,0.25586796651416455
2417,Région du Nunavik,481168.311397,Quebec,QC,13057.283203125,2780.234375,6.801161766052246,0.02713662328513517,0.7275954511961088
2418,Région des Terres-Cries-de-la-Baie-James,5751.8583492200005,Quebec,QC,17659.85546875,1620.04541015625,6.679484844207764,3.07028692233786,0.5484262118105789
471,Far North,294342.81112969224,Saskatchewan,SK,37793.01171875,1752.9888916015625,6.928402423858643,0.12839794379111838,0.6196969258501543
472,North,106155.13176043634,Saskatchewan,SK,199034.203125,1618.54248046875,5.998815536499023,1.8749371775466004,0.4712854934382202
473,Central,65906.92511570078,Saskatchewan,SK,101530.3125,991.7913208007812,5.498012065887451,1.5405105354522568,0.46633436024546665
474,Saskatoon Regional Health Authority,33671.5118055,Saskatchewan,SK,342801.65625,3302.90673828125,7.44956636428833,10.1807622488161,0.4381344202755693
475,Regina Qu'Appelle Regional Health Authority,26204.1011657,Saskatchewan,SK,275919.0625,3015.6923828125,7.3943400382995605,10.52961369501831,0.43699057686389603
476,Central,105764.70009927012,Saskatchewan,SK,158490.46875,1393.451904296875,6.090643882751465,1.49851953063018,0.4765911878246163
4700,Entire Province,632045.181076341,Saskatchewan,SK,1115568.75,2397.22607421875,6.788735866546631,1.7650142480324633,0.4472547989930998
4701,Sun Country Regional Health Authority,33276.7964498,Saskatchewan,SK,60185.24609375,1202.8690185546875,5.900104999542236,1.808625003447762,0.4929690780926019
4702,Five Hills Regional Health Authority,27560.8599411,Saskatchewan,SK,54553.546875,1806.85546875,6.57704496383667,1.9793847866715975,0.5244820602718985
4703,Cypress Regional Health Authority,44927.0437084,Saskatchewan,SK,43751.67578125,1140.1507568359375,5.746260643005371,0.9738382980465229,0.5239321091123439
4705,Sunrise Regional Health Authority,24596.4733595,Saskatchewan,SK,57254.52734375,1098.9412841796875,5.663365840911865,2.3277535159989244,0.4779340234157335
4707,Heartland Regional Health Authority,41310.4517562,Saskatchewan,SK,44275.78515625,853.2318115234375,5.284186840057373,1.0717816744670423,0.498431433364467
4708,Kelsey Trail Regional Health Authority,45959.2422555,Saskatchewan,SK,42801.59375,969.5076293945312,5.217574596405029,0.9312945916743847,0.5143557049043308
4709,Prince Albert Parkland Regional Health Authority,31009.5648058,Saskatchewan,SK,80210.8984375,1890.1688232421875,6.143561363220215,2.5866502461362315,0.5028013064923588
4710,Prairie North Regional Health Authority,29186.324699099998,Saskatchewan,SK,76021.6796875,1697.3668212890625,6.285946369171143,2.6047020469776463,0.496360741318203
4711,Mamawetan Churchill River Regional Health Authority,128211.983587,Saskatchewan,SK,23593.37890625,1974.2603759765625,7.128239154815674,0.18401851563462,0.6385475192780505
4712,Keewatin Yatthé Regional Health Authority,109553.626557,Saskatchewan,SK,11705.0380859375,1477.979248046875,6.601938724517822,0.10684299966872798,0.6632111092923316
4713,Athabasca Health Authority,56577.200986300006,Saskatchewan,SK,2494.6025390625,950.63330078125,6.57019567489624,0.0440920104843391,0.7275183440819852
6001,Yukon,455686.872396,Yukon,YT,37893.23828125,1870.117919921875,6.164684295654297,0.08315630880917742,0.6341409241985585
