fips_state,fips_county,county,countylong,state,stateabb,landarea,pop,pwpd,pwlogpd,popdens,gamma
1,129,Washington,Washington County,Alabama,AL,2797.720322,17285.41796875,30.616586685180664,2.680492639541626,6.178393827583599,0.20165960452841242
1,131,Wilcox,Wilcox County,Alabama,AL,2301.075085,10907.6953125,68.579345703125,3.0846989154815674,4.74026049110866,0.34515618479905136
1,133,Winston,Winston County,Alabama,AL,1587.614057,24346.90625,76.15991973876953,3.4935853481292725,15.335532047383477,0.217457992863459
2,13,Aleutians East,Aleutians East Borough,Alaska,AK,18091.501984,3355.472412109375,124.67272186279297,4.269784450531006,0.18547229605794655,0.6641243189951138
2,16,Aleutians West,Aleutians West Census Area,Alaska,AK,11381.56882,5553.494140625,339.5260314941406,4.343094825744629,0.4879374916106688,0.7007809064317443
2,20,Anchorage,Anchorage Municipality,Alaska,AK,4420.591351,279606.03125,2133.841796875,7.384790420532227,63.25082077237227,0.4191755178526314
2,50,Bethel,Bethel Census Area,Alaska,AK,105232.821617,15863.4365234375,349.689208984375,4.92813777923584,0.15074609118791144,0.6701184388893647
2,60,Bristol Bay,Bristol Bay Borough,Alaska,AK,1248.324004,876.4232177734375,20.648847579956055,1.904145359992981,0.7020799207298087,0.47427454286042736
2,68,Denali,Denali Borough,Alaska,AK,32729.577049,1759.4403076171875,36.8616943359375,2.033581018447876,0.053756891052490534,0.6281680207126898
2,70,Dillingham,Dillingham Census Area,Alaska,AK,47478.730849,4761.3623046875,111.80565643310547,3.5454869270324707,0.10028411079121724,0.6516053020904015
2,90,Fairbanks North Star,Fairbanks North Star Borough,Alaska,AK,18983.544936,104829.28125,690.3560180664062,5.708687782287598,5.522113051245974,0.49013159465554773
2,100,Haines,Haines Borough,Alaska,AK,6072.29743,2553.92578125,123.82427215576172,3.451258897781372,0.4205864107763246,0.652582648338826
2,105,Hoonah-Angoon,Hoonah-Angoon Census Area,Alaska,AK,16981.186974,1932.3201904296875,144.02769470214844,3.6877353191375732,0.11379182111287478,0.7334180516101203
2,110,Juneau,Juneau City and Borough,Alaska,AK,7003.264582,31242.7421875,997.2011108398438,6.1905927658081055,4.461168333951145,0.610962432747997
2,122,Kenai Peninsula,Kenai Peninsula Borough,Alaska,AK,41499.872077,57915.125,211.51806640625,4.345363616943359,1.3955494824789505,0.47219146627026765
2,130,Ketchikan Gateway,Ketchikan Gateway Borough,Alaska,AK,12579.378509,13055.03125,971.9142456054688,6.264986038208008,1.037812101818837,0.7248186089653184
2,150,Kodiak Island,Kodiak Island Borough,Alaska,AK,17133.712542,219.14297485351562,13.995262145996094,0.9532723426818848,0.012790162920985674,0.7178109514354252
2,158,Kusilvak,Kusilvak Census Area,Alaska,AK,44222.017663,7606.6162109375,328.7398681640625,5.004080295562744,0.17200970495975038,0.7063182658206958
2,164,Lake and Peninsula,Lake and Peninsula Borough,Alaska,AK,61912.947833,1336.4417724609375,31.260299682617188,1.9357802867889404,0.021585820401667347,0.6596345449272629
2,170,Matanuska-Susitna,Matanuska-Susitna Borough,Alaska,AK,64009.263421,399.77557373046875,1.9963061809539795,0.6159553527832031,0.006245589346983664,0.5211250880114497
2,180,Nome,Nome Census Area,Alaska,AK,59492.073779,9546.1748046875,943.3776245117188,5.619596004486084,0.16046128834152673,0.7894748442794195
2,185,North Slope,North Slope Borough,Alaska,AK,230054.247231,10548.3720703125,752.2562866210938,5.121943950653076,0.04585167280011468,0.7861141386852659
2,188,Northwest Arctic,Northwest Arctic Borough,Alaska,AK,92369.226065,7608.00927734375,1173.947021484375,6.033914089202881,0.0823651945723786,0.8365485536896251
2,195,Petersburg,Petersburg Borough,Alaska,AK,7512.659027,3001.8955078125,537.5388793945312,5.239583969116211,0.399578298046522,0.8072689794185343
2,198,Prince of Wales-Hyder,Prince of Wales-Hyder Census Area,Alaska,AK,13633.096724,5817.34423828125,410.4948425292969,4.566818714141846,0.4267074719744539,0.7215163483043975
2,220,Sitka,Sitka City and Borough,Alaska,AK,7433.30522,8814.2109375,826.7142944335938,6.213986396789551,1.1857727722231215,0.7344924663963432
2,230,Skagway,Skagway Municipality,Alaska,AK,1123.881121,1016.45068359375,360.6534729003906,5.376823902130127,0.9044112091582595,0.8524950934262584
2,240,Southeast Fairbanks,Southeast Fairbanks Census Area,Alaska,AK,64290.716362,7422.5625,52.40608215332031,2.493809700012207,0.11545309991890552,0.5525986292304675
2,261,Valdez-Cordova,Valdez-Cordova Census Area,Alaska,AK,88634.209842,6463.2802734375,349.2353515625,4.767888069152832,0.07292083141440525,0.7438486651936119
2,275,Wrangell,Wrangell City and Borough,Alaska,AK,6619.997018,2302.9482421875,387.81488037109375,4.4291558265686035,0.34787753467648164,0.7975167783516723
2,282,Yakutat,Yakutat City and Borough,Alaska,AK,19744.199352,593.1734008789062,104.19157409667969,3.8879330158233643,0.030042919963671276,0.8241509157314985
2,290,Yukon-Koyukuk,Yukon-Koyukuk Census Area,Alaska,AK,377038.836685,4983.59423828125,103.15312957763672,3.115537405014038,0.013217721235557579,0.698001506113192
4,1,Apache,Apache County,Arizona,AZ,29002.035366,71082.1484375,160.27256774902344,3.636547088623047,2.4509365477442264,0.40684731130032703
4,3,Cochise,Cochise County,Arizona,AZ,16083.174724,138907.625,771.1969604492188,5.707057952880859,8.636828697304153,0.46377523904789786
4,5,Coconino,Coconino County,Arizona,AZ,48217.246133,142946.84375,1121.108154296875,5.889979362487793,2.9646413931584292,0.5504086894984168
4,7,Gila,Gila County,Arizona,AZ,12323.152721,54106.875,463.5544738769531,5.342227935791016,4.3906682181902985,0.49467314911433935
4,9,Graham,Graham County,Arizona,AZ,11970.605964,38934.125,546.3057250976562,5.528136253356934,3.25247736974128,0.5456493656350037
4,11,Greenlee,Greenlee County,Arizona,AZ,4771.123868,8282.0869140625,459.072998046875,4.955225467681885,1.735877571657819,0.6584975120282183
4,12,La Paz,La Paz County,Arizona,AZ,11645.512187,20534.783203125,345.347412109375,4.979912757873535,1.7633216017796263,0.5636584764251776
4,13,Maricopa,Maricopa County,Arizona,AZ,23829.622328,4203009.5,2190.256103515625,7.455423355102539,176.37751207921704,0.24994801486396917
4,15,Mohave,Mohave County,Arizona,AZ,34529.358909,224586.390625,829.1411743164062,6.13134765625,6.5042154769477065,0.46393698821814205
4,17,Navajo,Navajo County,Arizona,AZ,25770.517979,111775.2109375,332.9513244628906,4.667966842651367,4.3373288433156025,0.427364713887526
4,19,Pima,Pima County,Arizona,AZ,23798.597214,1045461.375,1539.3470458984375,6.94129753112793,43.92953776220837,0.352921701856407
4,21,Pinal,Pinal County,Arizona,AZ,13897.997152,547531.8125,1799.0489501953125,6.865527629852295,39.39645450432454,0.40058047113082723
4,23,Santa Cruz,Santa Cruz County,Arizona,AZ,3201.833002,51948.203125,663.5590209960938,5.700484752655029,16.224519858640647,0.4597787063056033
4,25,Yavapai,Yavapai County,Arizona,AZ,21038.727465,234713.46875,675.41357421875,5.847171306610107,11.156257864952575,0.41222372343279
4,27,Yuma,Yuma County,Arizona,AZ,14280.777606,216799.421875,1741.3023681640625,7.044824123382568,15.181205663752706,0.4957138143709614
5,1,Arkansas,Arkansas County,Arkansas,AR,2561.013146,18169.619140625,468.8713684082031,5.00834846496582,7.094699677353785,0.5340081759437778
5,3,Ashley,Ashley County,Arkansas,AR,2396.668938,20545.625,258.9209289550781,4.418517589569092,8.5725753249613,0.4379371454197438
5,5,Baxter,Baxter County,Arkansas,AR,1435.504137,42634.44140625,265.4466552734375,4.663978099822998,29.69997808250831,0.30130494833563437
5,7,Benton,Benton County,Arkansas,AR,2196.053836,264624.875,707.0862426757812,5.965921878814697,120.50017657217398,0.2299720910426657
5,9,Boone,Boone County,Arkansas,AR,1528.080514,38205.0625,258.1270751953125,4.4054670333862305,25.001995739080538,0.3184083936778958
5,11,Bradley,Bradley County,Arkansas,AR,1681.512201,10910.0107421875,233.67788696289062,4.133121967315674,6.488213844478373,0.4825285984225397
5,13,Calhoun,Calhoun County,Arkansas,AR,1627.975429,5222.470703125,67.48667907714844,2.8572325706481934,3.2079542541578494,0.4119349236078615
5,15,Carroll,Carroll County,Arkansas,AR,1631.823636,28204.9609375,199.36106872558594,4.052738189697266,17.284319405151695,0.3305620903980137
5,17,Chicot,Chicot County,Arkansas,AR,1669.835058,10675.15625,296.97698974609375,4.559256076812744,6.392940547544787,0.5172792226846729
5,19,Clark,Clark County,Arkansas,AR,2243.130283,22572.77734375,443.0003356933594,4.751369476318359,10.063070127857571,0.4905237262920824
5,21,Clay,Clay County,Arkansas,AR,1656.214474,15290.2353515625,304.787841796875,4.453644275665283,9.232038236348911,0.4717754108866274
5,23,Cleburne,Cleburne County,Arkansas,AR,1434.077953,26678.39453125,160.57093811035156,3.9249231815338135,18.603169008658487,0.29654948107119394
5,25,Cleveland,Cleveland County,Arkansas,AR,1548.23971,8735.1865234375,58.10887908935547,2.758033275604248,5.642011677531188,0.31751091666153075
5,27,Columbia,Columbia County,Arkansas,AR,1983.887989,24012.33203125,304.1048583984375,4.427790641784668,12.103673274091282,0.4245940315556015
5,29,Conway,Conway County,Arkansas,AR,1430.388148,21519.619140625,183.92901611328125,3.955000400543213,15.04460112502624,0.34456837404207863
5,31,Craighead,Craighead County,Arkansas,AR,1831.907088,103385.890625,715.43408203125,5.887616157531738,56.436208638655586,0.3380460851003167
5,33,Crawford,Crawford County,Arkansas,AR,1537.849721,66214.78125,435.6429443359375,5.190272808074951,43.05673067127994,0.3153802643980328
5,35,Crittenden,Crittenden County,Arkansas,AR,1580.882918,50426.3671875,840.9081420898438,6.145106792449951,31.897597610387994,0.44421227655255047
5,37,Cross,Cross County,Arkansas,AR,1596.42181,16905.99609375,289.7785949707031,4.5421061515808105,10.58993054833672,0.4486752604264499
5,39,Dallas,Dallas County,Arkansas,AR,1728.522507,7513.9638671875,181.4507293701172,3.9876925945281982,4.347044274377794,0.5005334288505815
5,41,Desha,Desha County,Arkansas,AR,1989.461618,11847.50390625,434.3573303222656,5.022634506225586,5.955130674076669,0.5647485032031292
5,43,Drew,Drew County,Arkansas,AR,2145.48899,18269.90625,264.2738342285156,4.285303115844727,8.51549755564115,0.4477959996917402
5,45,Faulkner,Faulkner County,Arkansas,AR,1678.1997,128683.265625,766.4549560546875,5.745663166046143,76.6793520610211,0.3100330996327355
5,47,Franklin,Franklin County,Arkansas,AR,1576.909749,18188.408203125,147.26467895507812,3.834686517715454,11.534210004509903,0.3458966527830395
5,49,Fulton,Fulton County,Arkansas,AR,1601.099815,12548.4208984375,78.8584976196289,2.9749274253845215,7.837375771876846,0.3129048046471633
5,51,Garland,Garland County,Arkansas,AR,1755.025617,98887.0703125,426.8533630371094,5.420386791229248,56.34508656434044,0.27106835326262885
5,53,Grant,Grant County,Arkansas,AR,1636.384327,18401.974609375,147.46310424804688,3.8161227703094482,11.245508958834582,0.3477735288021357
5,55,Greene,Greene County,Arkansas,AR,1496.2058,44142.953125,476.9610595703125,5.1730451583862305,29.503262936823266,0.3806664892916079
5,57,Hempstead,Hempstead County,Arkansas,AR,1884.271055,21927.904296875,273.7760314941406,4.237340450286865,11.637340731148152,0.41877302259066335
5,59,Hot Spring,Hot Spring County,Arkansas,AR,1593.594553,34047.0859375,301.4113464355469,4.393948554992676,21.364961290439354,0.35893876492560645
5,61,Howard,Howard County,Arkansas,AR,1524.380362,13353.765625,232.9413299560547,4.171265602111816,8.760127037768806,0.44759483291771246
5,63,Independence,Independence County,Arkansas,AR,1978.814985,37902.89453125,233.60833740234375,4.294746398925781,19.154339753117444,0.32951691137651806
5,65,Izard,Izard County,Arkansas,AR,1503.735021,13771.2919921875,71.22835540771484,3.3159964084625244,9.158057636397563,0.28039079223956004
5,67,Jackson,Jackson County,Arkansas,AR,1641.629489,17536.134765625,258.60772705078125,4.618587970733643,10.682151413049453,0.4304398917698561
5,69,Jefferson,Jefferson County,Arkansas,AR,2253.42497,73255.640625,592.447021484375,5.636800765991211,32.50857765412975,0.37599481415839126
5,71,Johnson,Johnson County,Arkansas,AR,1708.980734,26731.923828125,208.65200805664062,4.305453300476074,15.642027611134557,0.34804236047227444
5,73,Lafayette,Lafayette County,Arkansas,AR,1368.278171,7191.8232421875,124.78984069824219,3.574599266052246,5.256111947566472,0.4385963464654663
5,75,Lawrence,Lawrence County,Arkansas,AR,1521.91373,17022.61328125,259.3501892089844,4.3106689453125,11.185005395312388,0.42900160588480146
5,77,Lee,Lee County,Arkansas,AR,1560.781755,9419.302734375,328.23388671875,4.3628740310668945,6.034990288808828,0.5434766308022805
5,79,Lincoln,Lincoln County,Arkansas,AR,1454.383536,13742.779296875,807.177001953125,4.401154518127441,9.449212643503824,0.6107395594508179
5,81,Little River,Little River County,Arkansas,AR,1378.511385,12807.109375,164.83538818359375,3.9591615200042725,9.290535801414508,0.3978485305765673
5,83,Logan,Logan County,Arkansas,AR,1834.415737,22105.439453125,172.5865020751953,3.8531997203826904,12.050397849985846,0.3542228226617675
5,85,Lonoke,Lonoke County,Arkansas,AR,1997.848802,76994.5703125,431.9182434082031,5.32318115234375,38.538737383641106,0.31797732740082946
5,87,Madison,Madison County,Arkansas,AR,2160.720581,16431.375,66.88688659667969,2.8162484169006348,7.604581149680825,0.28317221708846585
5,89,Marion,Marion County,Arkansas,AR,1546.110609,16966.947265625,94.64039611816406,3.423341989517212,10.973954364493336,0.29339695846980635
5,91,Miller,Miller County,Arkansas,AR,1620.63761,43829.75,574.03955078125,5.378457546234131,27.044756785571575,0.4133920838010234
5,93,Mississippi,Mississippi County,Arkansas,AR,2332.481583,43503.421875,518.34326171875,5.441729545593262,18.651131992667917,0.42873816129896136
5,95,Monroe,Monroe County,Arkansas,AR,1572.467982,7214.171875,228.95285034179688,4.267744064331055,4.587802077740493,0.5312366314215392
5,97,Montgomery,Montgomery County,Arkansas,AR,2019.984639,9544.01171875,48.28961181640625,2.6904661655426025,4.7247942060959405,0.3054052837236046
5,99,Nevada,Nevada County,Arkansas,AR,1600.206102,8496.056640625,184.8921661376953,3.4007534980773926,5.309351482916042,0.48120861376119484
5,101,Newton,Newton County,Arkansas,AR,2126.132564,8092.640625,26.702404022216797,2.171661853790283,3.806272836428839,0.25425318146225656
5,103,Ouachita,Ouachita County,Arkansas,AR,1897.898727,24610.24609375,248.59312438964844,4.469014644622803,12.967101849871256,0.39125668596927166
5,105,Perry,Perry County,Arkansas,AR,1428.530422,10469.435546875,89.0883560180664,3.4138548374176025,7.328815253522826,0.3438431800089889
5,107,Phillips,Phillips County,Arkansas,AR,1801.669169,19518.158203125,421.0794372558594,5.002717018127441,10.833375260541521,0.488255179779898
5,109,Pike,Pike County,Arkansas,AR,1555.611456,11122.6123046875,134.53350830078125,3.5732271671295166,7.149993825121007,0.3992996141468455
5,111,Poinsett,Poinsett County,Arkansas,AR,1964.149129,23958.123046875,353.0314636230469,4.853464603424072,12.197710801660316,0.443807357157103
5,113,Polk,Polk County,Arkansas,AR,2220.863254,20642.12109375,148.1072998046875,3.761732578277588,9.29463849544606,0.3592816990684239
5,115,Pope,Pope County,Arkansas,AR,2104.407172,65141.8984375,548.93212890625,5.232952117919922,30.95498784847327,0.3757867136247771
5,117,Prairie,Prairie County,Arkansas,AR,1677.973068,8241.673828125,142.3049774169922,3.5105628967285156,4.911684213113365,0.45336035708580097
5,119,Pulaski,Pulaski County,Arkansas,AR,1964.339922,389801.71875,1025.072021484375,6.556424617767334,198.4390351101361,0.21654427450866198
5,121,Randolph,Randolph County,Arkansas,AR,1689.251373,17745.65625,266.0321044921875,4.074429512023926,10.505041779829886,0.43484179031030146
5,123,St. Francis,St. Francis County,Arkansas,AR,1644.019105,27472.625,665.45458984375,5.185628414154053,16.710648262204955,0.49756572330003307
5,125,Saline,Saline County,Arkansas,AR,1874.047317,120206.4375,465.0757141113281,5.548811435699463,64.14269074722621,0.26288856915851533
5,127,Scott,Scott County,Arkansas,AR,2311.217233,11196.4580078125,182.0915985107422,3.4528424739837646,4.844398807670409,0.46822964565629727
5,129,Searcy,Searcy County,Arkansas,AR,1724.955843,8047.5029296875,53.06747817993164,2.478855609893799,4.665338514226245,0.32623346469855097
5,131,Sebastian,Sebastian County,Arkansas,AR,1375.72061,130022.1796875,928.4865112304688,6.263338565826416,94.51205335035287,0.31616338091703855
5,133,Sevier,Sevier County,Arkansas,AR,1464.132101,17592.0546875,299.55767822265625,4.3276238441467285,12.015346617620537,0.44122850850006856
5,135,Sharp,Sharp County,Arkansas,AR,1565.401499,16815.119140625,100.81423950195312,3.579094409942627,10.741729295242612,0.30440115467965545
5,137,Stone,Stone County,Arkansas,AR,1570.754768,12735.79296875,65.12882232666016,2.979616165161133,8.108072137171447,0.28311169457925794
5,139,Union,Union County,Arkansas,AR,2691.655893,39217.46875,332.7156982421875,4.724714756011963,14.570015748294612,0.39609488248263863
5,141,Van Buren,Van Buren County,Arkansas,AR,1838.24447,17841.521484375,53.2159538269043,3.1331841945648193,9.705739239555552,0.22638540883855732
5,143,Washington,Washington County,Arkansas,AR,2439.709563,226713.75,1022.1677856445312,6.178102493286133,92.9265325013607,0.3074338527232177
5,145,White,White County,Arkansas,AR,2680.828175,81790.265625,489.895263671875,4.934205055236816,30.509327821802678,0.35168492817178204
5,147,Woodruff,Woodruff County,Arkansas,AR,1519.769776,6575.59033203125,243.05279541015625,4.254917621612549,4.32670160696185,0.5498635369336949
5,149,Yell,Yell County,Arkansas,AR,2408.958968,22491.787109375,270.9893493652344,4.142830848693848,9.336724870846783,0.4325344159234857
6,1,Alameda,Alameda County,California,CA,1909.614756,1529484.0,4012.019287109375,8.085630416870117,800.9385113905142,0.21328107752033798
6,3,Alpine,Alpine County,California,CA,1912.292608,1186.8951416015625,71.0980453491211,2.9982829093933105,0.6206660720416081,0.6274464824497117
6,5,Amador,Amador County,California,CA,1539.933596,39296.75,447.01519775390625,5.096829891204834,25.518470473060578,0.3901072365086463
6,7,Butte,Butte County,California,CA,4238.488156,226544.03125,1233.9384765625,6.424100875854492,53.44925428877381,0.37586779252840263
6,9,Calaveras,Calaveras County,California,CA,2641.784992,47816.3671875,197.4596710205078,4.4899702072143555,18.1000222699047,0.3032818242670188
6,11,Colusa,Colusa County,California,CA,2980.332742,22631.974609375,920.0759887695312,5.794466972351074,7.593774443516481,0.599656655556729
6,13,Contra Costa,Contra Costa County,California,CA,1857.229826,1092207.875,2299.537109375,7.497470378875732,588.0843930620787,0.1811640150803134
6,15,Del Norte,Del Norte County,California,CA,2606.117982,28916.328125,846.2493286132812,5.897169589996338,11.095556043402489,0.5510399909908755
6,17,El Dorado,El Dorado County,California,CA,4423.299441,193626.484375,658.7788696289062,5.776133060455322,43.7742203433611,0.32298496053659953
6,19,Fresno,Fresno County,California,CA,15432.1393,992041.875,2194.393310546875,7.244147777557373,64.2841446486943,0.3660588689645381
6,21,Glenn,Glenn County,California,CA,3403.160291,28771.15625,688.8955688476562,5.513768672943115,8.454246579594919,0.5410934385096751
