fips_state,fips_county,county,countylong,state,stateabb,landarea,pop,pwpd,pwlogpd,popdens,gamma
1,61,Geneva,Geneva County,Alabama,AL,1487.897665,27064.44140625,381.413330078125,5.127873420715332,18.18971965807205,0.30195628475176484
1,63,Greene,Greene County,Alabama,AL,1675.782059,8548.60546875,450.4375305175781,5.11525297164917,5.101263271580353,0.4394328247767921
1,65,Hale,Hale County,Alabama,AL,1667.917734,14516.9482421875,584.8939208984375,5.530823230743408,8.703635644770655,0.41284562429357957
1,67,Henry,Henry County,Alabama,AL,1454.926622,17673.203125,455.67681884765625,5.207851886749268,12.14714395747719,0.3604755549679477
1,69,Houston,Houston County,Alabama,AL,1501.819549,107456.0625,1030.702392578125,6.396490573883057,71.55058180694917,0.2644577785257105
1,71,Jackson,Jackson County,Alabama,AL,2791.974032,52386.4296875,460.34613037109375,5.49787712097168,18.763222396439538,0.2988747597274987
1,73,Jefferson,Jefferson County,Alabama,AL,2878.5521,650032.125,1632.024169921875,6.963432788848877,225.8191279567252,0.1841972306156386
1,75,Lamar,Lamar County,Alabama,AL,1566.544637,13821.5146484375,349.2620849609375,4.911802768707275,8.82293062194914,0.36315430133419346
1,77,Lauderdale,Lauderdale County,Alabama,AL,1730.146078,94221.953125,976.5955810546875,6.294122219085693,54.45895830594716,0.28221257804606886
1,79,Lawrence,Lawrence County,Alabama,AL,1788.864251,33747.08984375,427.1370849609375,5.531208038330078,18.865092655792584,0.30401623699882196
1,81,Lee,Lee County,Alabama,AL,1573.514768,153230.09375,1597.5843505859375,6.635305404663086,97.38077892002346,0.27607203973577643
1,83,Limestone,Limestone County,Alabama,AL,1450.277886,92088.8203125,892.9462890625,6.236720561981201,63.49736226516523,0.2629827026663191
1,85,Lowndes,Lowndes County,Alabama,AL,1854.201377,10241.146484375,531.4810791015625,5.41030216217041,5.523211562351785,0.4434645286311853
1,87,Macon,Macon County,Alabama,AL,1576.855716,20029.63671875,922.1057739257812,5.61014461517334,12.702263444596602,0.4227480571077382
1,89,Madison,Madison County,Alabama,AL,2076.111961,364269.21875,1565.2117919921875,6.927919864654541,175.4574057627136,0.2102020404063553
1,91,Marengo,Marengo County,Alabama,AL,2530.140237,20119.25,619.3162841796875,5.3953537940979,7.951831960055896,0.41053541649042335
1,93,Marion,Marion County,Alabama,AL,1922.657342,30298.603515625,418.1401672363281,5.336273193359375,15.758712097969353,0.3172446998251063
1,95,Marshall,Marshall County,Alabama,AL,1465.531863,97864.625,763.4961547851562,6.147597312927246,66.77754845921082,0.2421392289996943
1,97,Mobile,Mobile County,Alabama,AL,3184.15835,415475.5625,1507.23583984375,6.849638938903809,130.48206679168453,0.22574984723208913
1,99,Monroe,Monroe County,Alabama,AL,2656.46966,22238.755859375,493.86383056640625,5.392082691192627,8.37154521063681,0.3825927251806888
1,101,Montgomery,Montgomery County,Alabama,AL,2034.01778,230001.59375,1794.3504638671875,7.078024387359619,113.07747454891962,0.2660471677791777
1,103,Morgan,Morgan County,Alabama,AL,1501.156832,122697.546875,1166.7581787109375,6.494762897491455,81.73532855426528,0.26356784993299326
1,105,Perry,Perry County,Alabama,AL,1863.900621,9894.822265625,619.61083984375,5.23323392868042,5.308664074759703,0.46197652350346685
1,107,Pickens,Pickens County,Alabama,AL,2282.674053,18979.87890625,505.0712890625,5.442416191101074,8.314756494167764,0.3908993173879557
1,109,Pike,Pike County,Alabama,AL,1740.64752,34282.78125,1107.6378173828125,5.965389728546143,19.695418432561233,0.39372310226457297
1,111,Randolph,Randolph County,Alabama,AL,1503.615937,22965.228515625,334.7433166503906,5.092432975769043,15.27333406790367,0.30602589571115796
1,113,Russell,Russell County,Alabama,AL,1660.622936,53962.03515625,1083.7459716796875,6.400145530700684,32.495055913313,0.34425306610144435
1,115,St. Clair,St. Clair County,Alabama,AL,1635.78681,93790.5234375,864.6637573242188,6.188294410705566,57.3366424427276,0.2667396607892374
1,117,Shelby,Shelby County,Alabama,AL,2034.134905,225415.25,1307.5665283203125,6.726769924163818,110.81627351554641,0.2375313980179659
1,119,Sumter,Sumter County,Alabama,AL,2340.898915,13151.537109375,563.9920043945312,5.611770153045654,5.618156779475887,0.43766873152807495
1,121,Talladega,Talladega County,Alabama,AL,1908.293036,81987.921875,771.6819458007812,6.083813667297363,42.96401041574623,0.279687675657275
1,123,Tallapoosa,Tallapoosa County,Alabama,AL,1855.782851,41111.375,551.83984375,5.587678909301758,22.153117202180677,0.3122039567690393
1,125,Tuscaloosa,Tuscaloosa County,Alabama,AL,3421.010003,209323.78125,2006.64013671875,6.893979072570801,61.18771388170069,0.3199066101565247
1,127,Walker,Walker County,Alabama,AL,2048.686078,64626.39453125,491.13360595703125,5.730759143829346,31.545289063681523,0.26403277575683776
1,129,Washington,Washington County,Alabama,AL,2797.720322,17147.01171875,409.40850830078125,4.648642539978027,6.1289227461064275,0.3923462378296582
1,131,Wilcox,Wilcox County,Alabama,AL,2301.075085,10936.1748046875,437.2485046386719,5.097336292266846,4.7526370938423765,0.43008580446652767
1,133,Winston,Winston County,Alabama,AL,1587.614057,24073.564453125,408.4402160644531,5.440108299255371,15.163360608317541,0.3247166856475929
2,13,Aleutians East,Aleutians East Borough,Alaska,AK,18091.501984,3355.47265625,6018.00390625,7.603256702423096,0.1854723095527147,0.825980996140506
2,16,Aleutians West,Aleutians West Census Area,Alaska,AK,11381.56882,5553.4931640625,1833.21826171875,6.920948505401611,0.48793740580856937,0.6795876697936618
2,20,Anchorage,Anchorage Municipality,Alaska,AK,4420.591351,279606.21875,3232.735107421875,7.800246715545654,63.25086318751204,0.3522978631929079
2,50,Bethel,Bethel Census Area,Alaska,AK,105232.821617,15863.26953125,1208.913818359375,6.327779293060303,0.150744504304799,0.627045252889022
2,60,Bristol Bay,Bristol Bay Borough,Alaska,AK,1248.324004,878.0270385742188,315.0180358886719,4.455694675445557,0.7033646999983657,0.6164834966766044
2,68,Denali,Denali Borough,Alaska,AK,32729.577049,1774.4521484375,282.69293212890625,3.8187224864959717,0.05421555389429377,0.6499653628755698
2,70,Dillingham,Dillingham Census Area,Alaska,AK,47478.730849,4761.3642578125,204.56521606445312,3.859184741973877,0.1002841519280582,0.5627978190820533
2,90,Fairbanks North Star,Fairbanks North Star Borough,Alaska,AK,18983.544936,104832.671875,1857.1817626953125,6.729368209838867,5.5222916598784195,0.46087301526972657
2,100,Haines,Haines Borough,Alaska,AK,6072.29743,2541.9970703125,958.0389404296875,4.713396072387695,0.4186219630405193,0.6735998861737665
2,105,Hoonah-Angoon,Hoonah-Angoon Census Area,Alaska,AK,16981.186974,1944.386474609375,588.148193359375,4.762702941894531,0.11450238888403014,0.682850953210869
2,110,Juneau,Juneau City and Borough,Alaska,AK,7003.264582,31245.728515625,1432.3511962890625,6.471063613891602,4.461594753385972,0.4964053665810285
2,122,Kenai Peninsula,Kenai Peninsula Borough,Alaska,AK,41499.872077,57915.51171875,1016.3450317382812,6.141921520233154,1.3955588010317712,0.49161991053853965
2,130,Ketchikan Gateway,Ketchikan Gateway Borough,Alaska,AK,12579.378509,13054.90234375,2229.3046875,7.2588300704956055,1.0378018543928687,0.6282416507446237
2,150,Kodiak Island,Kodiak Island Borough,Alaska,AK,17133.712542,219.14157104492188,297.13104248046875,4.644964694976807,0.01279008098844535,0.8028866641315293
2,158,Kusilvak,Kusilvak Census Area,Alaska,AK,44222.017663,7606.69677734375,1044.4837646484375,6.337778091430664,0.17201152682158546,0.6467522025627168
2,164,Lake and Peninsula,Lake and Peninsula Borough,Alaska,AK,61912.947833,1334.830322265625,197.0743865966797,3.1024107933044434,0.02155979272487736,0.66061552652363
2,170,Matanuska-Susitna,Matanuska-Susitna Borough,Alaska,AK,64009.263421,399.26544189453125,1225.5020751953125,6.7594146728515625,0.006237619690582804,0.8806947823193798
2,180,Nome,Nome Census Area,Alaska,AK,59492.073779,9546.1748046875,1237.571533203125,6.152973651885986,0.16046128834152673,0.6501879462629419
2,185,North Slope,North Slope Borough,Alaska,AK,230054.247231,10548.3671875,1182.96630859375,6.356775283813477,0.0458516515755011,0.6718932120483585
2,188,Northwest Arctic,Northwest Arctic Borough,Alaska,AK,92369.226065,7608.0087890625,1164.08837890625,5.997065544128418,0.08236518928618893,0.6726871028046918
2,195,Petersburg,Petersburg Borough,Alaska,AK,7512.659027,3001.866455078125,875.7184448242188,6.133386611938477,0.3995744308758877,0.6576424224814665
2,198,Prince of Wales-Hyder,Prince of Wales-Hyder Census Area,Alaska,AK,13633.096724,5816.93115234375,728.0546264648438,5.384076118469238,0.42667717174657005,0.605401259107403
2,220,Sitka,Sitka City and Borough,Alaska,AK,7433.30522,8814.6357421875,1661.9395751953125,7.142807960510254,1.18582992105193,0.6199813925632358
2,230,Skagway,Skagway Municipality,Alaska,AK,1123.881121,1016.4314575195312,579.6476440429688,5.831869125366211,0.9043941023007285,0.6596737320626723
2,240,Southeast Fairbanks,Southeast Fairbanks Census Area,Alaska,AK,64290.716362,7423.4287109375,456.2361145019531,3.982914924621582,0.11546657326290471,0.5982323652486546
2,261,Valdez-Cordova,Valdez-Cordova Census Area,Alaska,AK,88634.209842,6463.2939453125,1270.0850830078125,5.5264787673950195,0.07292098566494828,0.6893973286177655
2,275,Wrangell,Wrangell City and Borough,Alaska,AK,6619.997018,2305.022216796875,1360.6727294921875,6.427557945251465,0.3481908240335215,0.7148163646214114
2,282,Yakutat,Yakutat City and Borough,Alaska,AK,19744.199352,593.181884765625,220.75863647460938,4.264496803283691,0.030043349653757337,0.7029961818218581
2,290,Yukon-Koyukuk,Yukon-Koyukuk Census Area,Alaska,AK,377038.836685,4964.15673828125,282.88677978515625,4.249755859375,0.013166168190860915,0.6389129651415325
4,1,Apache,Apache County,Arizona,AZ,29002.035366,71811.1640625,599.1231079101562,4.78180456161499,2.4760732533512626,0.42067100938019203
4,3,Cochise,Cochise County,Arizona,AZ,16083.174724,137333.53125,1512.1976318359375,6.683846473693848,8.538956618127454,0.41552668005958976
4,5,Coconino,Coconino County,Arizona,AZ,48217.246133,143029.921875,2299.719970703125,6.823930740356445,2.966364389216123,0.4907919722336589
4,7,Gila,Gila County,Arizona,AZ,12323.152721,54208.90625,1072.0003662109375,6.497071266174316,4.398947856713818,0.45078704044142004
4,9,Graham,Graham County,Arizona,AZ,11970.605964,38846.296875,2563.785888671875,6.831265926361084,3.2451403873642697,0.5485646980790487
4,11,Greenlee,Greenlee County,Arizona,AZ,4771.123868,8305.40625,1243.776123046875,6.381701469421387,1.7407651697547586,0.5845082246425383
4,12,La Paz,La Paz County,Arizona,AZ,11645.512187,20642.69140625,743.7950439453125,6.076623439788818,1.7725876779635026,0.49766733540596825
4,13,Maricopa,Maricopa County,Arizona,AZ,23829.622328,4211287.0,3426.154541015625,7.785394191741943,176.72487385801762,0.2306852631824818
4,15,Mohave,Mohave County,Arizona,AZ,34529.358909,225432.34375,1287.6842041015625,6.721799373626709,6.528715008700655,0.39966185105172897
4,17,Navajo,Navajo County,Arizona,AZ,25770.517979,111686.578125,887.3186645507812,5.711470603942871,4.333889532837938,0.4115942501639674
4,19,Pima,Pima County,Arizona,AZ,23798.597214,1045983.75,2478.626708984375,7.391406536102295,43.95148758535562,0.31380408333722204
4,21,Pinal,Pinal County,Arizona,AZ,13897.997152,538620.75,4093.0205078125,7.608928203582764,38.755278484316676,0.37847124631331724
4,23,Santa Cruz,Santa Cruz County,Arizona,AZ,3201.833002,51959.23046875,1540.7744140625,6.714433670043945,16.227963930752814,0.4198889670275355
4,25,Yavapai,Yavapai County,Arizona,AZ,21038.727465,234576.609375,1276.1578369140625,6.65675163269043,11.149752748365668,0.372460127475866
4,27,Yuma,Yuma County,Arizona,AZ,14280.777606,214282.9375,2923.819580078125,7.611477375030518,15.00499086338058,0.4272755369803025
5,1,Arkansas,Arkansas County,Arkansas,AR,2561.013146,18079.431640625,740.35107421875,5.96195650100708,7.059484122079943,0.43808146224542943
5,3,Ashley,Ashley County,Arkansas,AR,2396.668938,20549.84765625,626.7321166992188,5.58754825592041,8.57433721046123,0.4066300258904706
5,5,Baxter,Baxter County,Arkansas,AR,1435.504137,42748.2109375,700.4468994140625,5.8998284339904785,29.779232142679643,0.31447435401823765
5,7,Benton,Benton County,Arkansas,AR,2196.053836,263296.75,1457.063232421875,6.7981486320495605,119.89539859349787,0.2386125089800996
5,9,Boone,Boone County,Arkansas,AR,1528.080514,38051.32421875,680.681884765625,5.816274166107178,24.90138698198857,0.3274005291899057
5,11,Bradley,Bradley County,Arkansas,AR,1681.512201,10877.4306640625,658.083740234375,5.3652191162109375,6.468838381067744,0.45316849488876354
5,13,Calhoun,Calhoun County,Arkansas,AR,1627.975429,5144.81884765625,309.0179138183594,4.285118579864502,3.1602558343380562,0.4507169655815774
5,15,Carroll,Carroll County,Arkansas,AR,1631.823636,28333.0,552.4432373046875,5.502409934997559,17.36278319233758,0.3402170338426506
5,17,Chicot,Chicot County,Arkansas,AR,1669.835058,10686.7880859375,784.029296875,5.841813087463379,6.399906406766495,0.4717090658312264
5,19,Clark,Clark County,Arkansas,AR,2243.130283,22498.265625,1203.6312255859375,5.932598114013672,10.029852387758076,0.4564677275827027
5,21,Clay,Clay County,Arkansas,AR,1656.214474,15237.9111328125,533.9988403320312,5.444359302520752,9.200445577565034,0.398742278612571
5,23,Cleburne,Cleburne County,Arkansas,AR,1434.077953,26733.84765625,522.1582641601562,5.328744888305664,18.641837147223754,0.3318998990855531
5,25,Cleveland,Cleveland County,Arkansas,AR,1548.23971,8666.3583984375,412.9750671386719,5.1957292556762695,5.59755594851491,0.4251122569667681
5,27,Columbia,Columbia County,Arkansas,AR,1983.887989,23801.177734375,742.9891357421875,5.624351501464844,11.997238688043188,0.3980554541322264
5,29,Conway,Conway County,Arkansas,AR,1430.388148,21558.62109375,493.23358154296875,5.509242534637451,15.071867817063316,0.34748479622506206
5,31,Craighead,Craighead County,Arkansas,AR,1831.907088,103434.21875,1490.447265625,6.754040718078613,56.4625899575099,0.31823333097277556
5,33,Crawford,Crawford County,Arkansas,AR,1537.849721,66125.609375,964.789794921875,6.247440814971924,42.99874589306506,0.30766714219726093
5,35,Crittenden,Crittenden County,Arkansas,AR,1580.882918,50412.57421875,1669.4461669921875,6.952888488769531,31.888872758855378,0.3903987067817765
5,37,Cross,Cross County,Arkansas,AR,1596.42181,16921.498046875,755.8364868164062,5.900784492492676,10.599640985157299,0.4204729404253597
5,39,Dallas,Dallas County,Arkansas,AR,1728.522507,7546.19287109375,429.43560791015625,5.101656436920166,4.365689680368015,0.44865762749878413
5,41,Desha,Desha County,Arkansas,AR,1989.461618,11878.390625,748.1992797851562,6.013823509216309,5.970655838508366,0.46592552710300267
5,43,Drew,Drew County,Arkansas,AR,2145.48899,18230.193359375,767.445556640625,5.570038318634033,8.496987607181802,0.43120261035158425
5,45,Faulkner,Faulkner County,Arkansas,AR,1678.1997,128589.3984375,1539.774169921875,6.715042591094971,76.62341879664262,0.29422133441667747
5,47,Franklin,Franklin County,Arkansas,AR,1576.909749,18129.896484375,529.85302734375,5.4214348793029785,11.49710469852324,0.3779179021100974
5,49,Fulton,Fulton County,Arkansas,AR,1601.099815,12464.01171875,287.7890625,3.9247658252716064,7.784656273131853,0.35563595805366016
5,51,Garland,Garland County,Arkansas,AR,1755.025617,99259.359375,872.8441772460938,6.286841869354248,56.5572139879483,0.2671629855372982
5,53,Grant,Grant County,Arkansas,AR,1636.384327,18404.7734375,510.726806640625,5.532819747924805,11.247219332173426,0.37508864038144213
5,55,Greene,Greene County,Arkansas,AR,1496.2058,44239.03125,1056.2049560546875,6.302062034606934,29.567477448623713,0.35462308597764164
5,57,Hempstead,Hempstead County,Arkansas,AR,1884.271055,21907.798828125,584.1266479492188,5.618685245513916,11.626670573743437,0.3797614577890215
5,59,Hot Spring,Hot Spring County,Arkansas,AR,1593.594553,33888.98828125,937.1636962890625,5.789221286773682,21.26575308471828,0.3731159527975825
5,61,Howard,Howard County,Arkansas,AR,1524.380362,13402.916015625,514.0377197265625,5.540414333343506,8.792369903034082,0.4027360710110836
5,63,Independence,Independence County,Arkansas,AR,1978.814985,37528.328125,818.498046875,5.512894630432129,18.965051512888156,0.3633050604435872
5,65,Izard,Izard County,Arkansas,AR,1503.735021,13781.4111328125,403.00640869140625,4.438276290893555,9.164786974002716,0.37504686029465906
5,67,Jackson,Jackson County,Arkansas,AR,1641.629489,17608.939453125,713.039306640625,5.755971908569336,10.726500450385734,0.4124219318371899
5,69,Jefferson,Jefferson County,Arkansas,AR,2253.42497,73412.328125,1211.4417724609375,6.556834697723389,32.578110699199364,0.34461034977544147
5,71,Johnson,Johnson County,Arkansas,AR,1708.980734,26774.8671875,612.7056274414062,5.620046138763428,15.667155664670004,0.35887155110025815
5,73,Lafayette,Lafayette County,Arkansas,AR,1368.278171,7162.32470703125,347.1754455566406,5.162654399871826,5.234553074684147,0.4197110119553404
5,75,Lawrence,Lawrence County,Arkansas,AR,1521.91373,17071.958984375,582.538330078125,5.4674553871154785,11.217428851486215,0.3910696998549859
5,77,Lee,Lee County,Arkansas,AR,1560.781755,9391.927734375,2488.994384765625,6.0483622550964355,6.0174510012612235,0.595027591019796
5,79,Lincoln,Lincoln County,Arkansas,AR,1454.383536,13822.150390625,12590.1015625,6.67537784576416,9.503786345546887,0.7149705355499081
5,81,Little River,Little River County,Arkansas,AR,1378.511385,12817.529296875,455.4161682128906,5.367900371551514,9.298094623190217,0.3890877456206115
5,83,Logan,Logan County,Arkansas,AR,1834.415737,22065.3125,507.27734375,5.459049224853516,12.028523335765517,0.3637359328778751
5,85,Lonoke,Lonoke County,Arkansas,AR,1997.848802,76984.6328125,1084.137451171875,6.486983776092529,38.53376328350397,0.32171922796519614
5,87,Madison,Madison County,Arkansas,AR,2160.720581,16352.732421875,417.8749694824219,4.995246410369873,7.568184690640016,0.38382082733967676
5,89,Marion,Marion County,Arkansas,AR,1546.110609,16740.26953125,361.941650390625,4.972214221954346,10.82734277470442,0.3469136642763395
5,91,Miller,Miller County,Arkansas,AR,1620.63761,44372.2421875,1113.364013671875,6.3553385734558105,27.379496757143627,0.36458598636538325
5,93,Mississippi,Mississippi County,Arkansas,AR,2332.481583,43500.2890625,1067.1331787109375,6.41100549697876,18.649788868450845,0.38442005285293335
5,95,Monroe,Monroe County,Arkansas,AR,1572.467982,7193.2412109375,533.4465942382812,5.515407085418701,4.574491368522822,0.4696405684275745
5,97,Montgomery,Montgomery County,Arkansas,AR,2019.984639,9537.17578125,273.63671875,4.718360900878906,4.721410052886051,0.3909779910198669
5,99,Nevada,Nevada County,Arkansas,AR,1600.206102,8462.3193359375,408.32275390625,4.967644691467285,5.288268383279481,0.42821309463939106
5,101,Newton,Newton County,Arkansas,AR,2126.132564,8113.41162109375,258.01593017578125,3.912299156188965,3.8160422160270104,0.4038284146198043
5,103,Ouachita,Ouachita County,Arkansas,AR,1897.898727,24635.0546875,795.6691284179688,5.800364971160889,12.980173460804476,0.3987718228395318
5,105,Perry,Perry County,Arkansas,AR,1428.530422,10515.3369140625,425.01190185546875,5.350668907165527,7.36094713288682,0.40409810507719407
5,107,Phillips,Phillips County,Arkansas,AR,1801.669169,19537.8359375,797.1618041992188,6.062375545501709,10.844297207097293,0.4184822773879704
5,109,Pike,Pike County,Arkansas,AR,1555.611456,11161.310546875,394.8161926269531,5.249330520629883,7.174870372563649,0.39594461071147247
5,111,Poinsett,Poinsett County,Arkansas,AR,1964.149129,23838.423828125,807.7991943359375,6.0378289222717285,12.136768780006928,0.40539937291473943
5,113,Polk,Polk County,Arkansas,AR,2220.863254,20667.109375,448.40911865234375,5.321008205413818,9.30589010276812,0.36981961476405645
5,115,Pope,Pope County,Arkansas,AR,2104.407172,65080.28515625,1252.9285888671875,6.358933448791504,30.92570963555431,0.3550956228151118
5,117,Prairie,Prairie County,Arkansas,AR,1677.973068,8252.2919921875,365.87872314453125,5.075212478637695,4.918012183606454,0.4225756728018657
5,119,Pulaski,Pulaski County,Arkansas,AR,1964.339922,389833.5,1797.2305908203125,7.117724418640137,198.45521420910165,0.2127795693759149
5,121,Randolph,Randolph County,Arkansas,AR,1689.251373,17646.201171875,580.049072265625,5.239730358123779,10.446166540943223,0.3936328967462186
5,123,St. Francis,St. Francis County,Arkansas,AR,1644.019105,27457.29296875,3880.101318359375,6.589005470275879,16.701322317510414,0.5353117300026394
5,125,Saline,Saline County,Arkansas,AR,1874.047317,120060.9921875,1073.39794921875,6.477749347686768,64.06508048030251,0.27343459386788765
5,127,Scott,Scott County,Arkansas,AR,2311.217233,11289.3779296875,447.6778869628906,5.280738353729248,4.884602697009875,0.429543185348874
5,129,Searcy,Searcy County,Arkansas,AR,1724.955843,8088.6630859375,267.862548828125,4.243779182434082,4.689200085185891,0.39559866384518705
5,131,Sebastian,Sebastian County,Arkansas,AR,1375.72061,130130.125,1547.85986328125,6.882839679718018,94.59051791046438,0.2795260706021387
5,133,Sevier,Sevier County,Arkansas,AR,1464.132101,17572.9296875,616.358154296875,5.706343650817871,12.002284271684035,0.39146145104676316
5,135,Sharp,Sharp County,Arkansas,AR,1565.401499,17159.853515625,344.91143798828125,4.3590593338012695,10.961950353686866,0.3405106285490003
5,137,Stone,Stone County,Arkansas,AR,1570.754768,12741.7861328125,450.9256286621094,4.4129509925842285,8.11188760485908,0.39656645700293675
5,139,Union,Union County,Arkansas,AR,2691.655893,39431.8671875,782.0671997070312,5.899920463562012,14.649668737392354,0.3727587868772066
5,141,Van Buren,Van Buren County,Arkansas,AR,1838.24447,17688.83984375,310.04559326171875,4.862259864807129,9.622680841656496,0.3375006694174522
5,143,Washington,Washington County,Arkansas,AR,2439.709563,227946.5,2178.83251953125,6.947948455810547,93.43181805612326,0.2978855502895834
5,145,White,White County,Arkansas,AR,2680.828175,81735.8125,1423.8460693359375,6.224328517913818,30.489015768420145,0.3603582614408459
5,147,Woodruff,Woodruff County,Arkansas,AR,1519.769776,6547.25244140625,468.8966064453125,5.450432300567627,4.308055433658163,0.4643965741912951
5,149,Yell,Yell County,Arkansas,AR,2408.958968,22497.869140625,788.1615600585938,5.889382839202881,9.339249625867849,0.42004458972905473
6,1,Alameda,Alameda County,California,CA,1909.614756,1529097.5,5893.33837890625,8.385028839111328,800.7361145464463,0.1932796339526943
6,3,Alpine,Alpine County,California,CA,1912.292608,1147.111572265625,331.7149963378906,4.776635646820068,0.5998619497176998,0.6114384410955113
6,5,Amador,Amador County,California,CA,1539.933596,39278.48828125,1602.452392578125,6.52428674697876,25.506611702787993,0.40944608128988974
6,7,Butte,Butte County,California,CA,4238.488156,226638.796875,2076.888916015625,7.071422576904297,53.47161264427985,0.3289549201244327
6,9,Calaveras,Calaveras County,California,CA,2641.784992,47843.796875,675.656982421875,5.899399757385254,18.110405282747553,0.339773494391431
6,11,Colusa,Colusa County,California,CA,2980.332742,22605.8515625,1624.2764892578125,6.701584815979004,7.585009299105972,0.4981856058233112
6,13,Contra Costa,Contra Costa County,California,CA,1857.229826,1091887.25,3530.3955078125,7.856543064117432,587.9117569157539,0.17404737362202363
6,15,Del Norte,Del Norte County,California,CA,2606.117982,28884.392578125,1827.0030517578125,6.88094425201416,11.083301975437964,0.479873459223711
6,17,El Dorado,El Dorado County,California,CA,4423.299441,192971.5,1659.9559326171875,6.779854774475098,43.626144368913415,0.3258542996422993
6,19,Fresno,Fresno County,California,CA,15432.1393,993883.0625,3516.798095703125,7.719050884246826,64.40345328531346,0.32215546904569053
6,21,Glenn,Glenn County,California,CA,3403.160291,28682.5078125,1276.7724609375,6.320767879486084,8.428197722086079,0.4603837932823575
