fips_state,fips_county,county,countylong,state,stateabb,landarea,pop,pwpd,pwlogpd,popdens,gamma,pop_centroid_lat,pop_centroid_lon
1,61,Geneva,Geneva County,Alabama,AL,1487.897665,27319.884606665,164.37863395972295,4.205680172554583,18.361400282636374,0.30005284351298106,31.098897589018126,-85.79501074198726
1,63,Greene,Greene County,Alabama,AL,1675.782059,8649.41915187193,119.21707657598849,3.8716767963178818,5.161422456708573,0.4229147212990716,32.835965521830644,-87.93077190408408
1,65,Hale,Hale County,Alabama,AL,1667.917734,13976.429262209567,164.52949964679766,4.265032932818934,8.379567515414143,0.40128867067720714,32.774410765904896,-87.63475376655742
1,67,Henry,Henry County,Alabama,AL,1454.926622,17659.82360911928,149.86448138852262,4.142596478069785,12.137947950147057,0.3451180166979002,31.483267068280394,-85.27705634357001
1,69,Houston,Houston County,Alabama,AL,1501.819549,107017.05700286664,502.57778416601025,5.681757576884708,71.25826606407202,0.2670664532966018,31.208746984276253,-85.39886780766362
1,71,Jackson,Jackson County,Alabama,AL,2791.974032,52644.873271235265,147.98125444598224,4.348400754455531,18.855789010875466,0.2596590269786817,34.73633982716189,-85.94728854379986
1,73,Jefferson,Jefferson County,Alabama,AL,2878.5521,649112.6632912455,874.827983149998,6.434859196652566,225.49970983372006,0.17020729889489822,33.523148409263634,-86.82238973855878
1,75,Lamar,Lamar County,Alabama,AL,1566.544637,13809.689436383545,85.19949104800133,3.6544119254431076,8.815382026285373,0.3083610356504014,33.768294157791615,-88.11752865887638
1,77,Lauderdale,Lauderdale County,Alabama,AL,1730.146078,94282.92407680675,461.4722715829902,5.39927792687598,54.494198655061055,0.28652613453965975,34.87037700996355,-87.61727288235265
1,79,Lawrence,Lawrence County,Alabama,AL,1788.864251,33818.92507184856,109.18567612180183,4.230926746214865,18.905249547551364,0.2341476199364903,34.54766209212084,-87.28077290411878
1,81,Lee,Lee County,Alabama,AL,1573.514768,152813.17752501927,698.3570175473544,5.956296852371024,97.11582034863957,0.26800817608469435,32.59267781703704,-85.35450583963095
1,83,Limestone,Limestone County,Alabama,AL,1450.277886,92241.46663564711,360.4873097244041,5.277631533668048,63.602615420178246,0.23831302540081922,34.81874207412242,-86.9466566050978
1,85,Lowndes,Lowndes County,Alabama,AL,1854.201377,10260.694753726944,97.25591185162602,3.951312610734918,5.53375425183224,0.3809168836630689,32.16647553355746,-86.62567559498582
1,87,Macon,Macon County,Alabama,AL,1576.855716,20076.235211167485,224.2763803922597,4.564252803108741,12.731814970424018,0.38961046771718305,32.430962888041314,-85.72221926139125
1,89,Madison,Madison County,Alabama,AL,2076.111961,363374.7156335289,780.4767677536955,6.303396617336409,175.02655081207774,0.19572112287928684,34.75039263072689,-86.62135204281503
1,91,Marengo,Marengo County,Alabama,AL,2530.140237,20177.211740708444,222.80677757700016,4.378132588828277,7.974740469181529,0.4249633830301385,32.34444471912901,-87.80832159603844
1,93,Marion,Marion County,Alabama,AL,1922.657342,30532.43790825829,121.95193258178449,4.165996526214801,15.880332517544506,0.26959669460490826,34.11867906202056,-87.87910829439575
1,95,Marshall,Marshall County,Alabama,AL,1465.531863,97958.20696711913,292.3126078112812,5.166234583560718,66.8414037526246,0.2024014351650524,34.315629217314324,-86.30174946615287
1,97,Mobile,Mobile County,Alabama,AL,3184.15835,415250.77976906847,771.7175189642021,6.232743812459934,130.4114727111698,0.22042356200673466,30.688205663978742,-88.1781430690692
1,99,Monroe,Monroe County,Alabama,AL,2656.46966,22014.992705983575,152.83269870296482,4.288453491383327,8.287311930369864,0.36965242518595637,31.506636695875493,-87.3673281292977
1,101,Montgomery,Montgomery County,Alabama,AL,2034.01778,229966.62958214537,992.2165146053657,6.5732127739412505,113.06028484281262,0.28512552270703034,32.35094556869936,-86.25178746747427
1,103,Morgan,Morgan County,Alabama,AL,1501.156832,122584.00682308793,583.3447584506895,5.731889382976089,81.65969351767767,0.2688296646227811,34.51890014018176,-86.93923129338744
1,105,Perry,Perry County,Alabama,AL,1863.900621,9931.704325941333,209.0334756295822,4.266402224979299,5.328451642777436,0.4872809826909298,32.585642810315996,-87.3768478207005
1,107,Pickens,Pickens County,Alabama,AL,2282.674053,19107.60368278157,139.16256167596808,4.090286145817172,8.370710508436119,0.3634897969055598,33.297151342886224,-88.07548880279576
1,109,Pike,Pike County,Alabama,AL,1740.64752,34211.38885701168,425.8910224919831,5.058673566696611,19.654403584828987,0.4122054338143506,31.79179554819524,-85.95642663271313
1,111,Randolph,Randolph County,Alabama,AL,1503.615937,23117.8538496127,118.75683076961788,4.001970929868469,15.374839598825494,0.2794490850968695,33.262370440924315,-85.43441799861945
1,113,Russell,Russell County,Alabama,AL,1660.622936,54243.341828607256,540.0817647617629,5.702969519856437,32.664454195282325,0.37834831174530537,32.42568516438625,-85.07148098872632
1,115,St. Clair,St. Clair County,Alabama,AL,1635.78681,93589.60293409228,259.26707796149356,5.092152894311358,57.213814393143494,0.2042010821553931,33.66566804590603,-86.37629624813714
1,117,Shelby,Shelby County,Alabama,AL,2034.134905,226022.17882928578,636.2922853447195,6.0378972045229045,111.11464548084425,0.22908051962653556,33.29499722685014,-86.7470019484966
1,119,Sumter,Sumter County,Alabama,AL,2340.898915,13097.595579097513,160.5257548738941,4.3289949466945945,5.5951136954999665,0.4326418076495094,32.57887034941931,-88.24089417083685
1,121,Talladega,Talladega County,Alabama,AL,1908.293036,83942.60782653466,277.1413832406297,5.081947545877318,43.98832162721085,0.24366061323354482,33.38071163102949,-86.17239747245506
1,123,Tallapoosa,Tallapoosa County,Alabama,AL,1855.782851,40935.55325460993,200.5908464514567,4.575881799721813,22.058374573593863,0.2933240440411615,32.85876730669168,-85.87292449659111
1,125,Tuscaloosa,Tuscaloosa County,Alabama,AL,3421.010003,209769.8520924286,860.7450302290403,6.097577588468678,61.31810544502188,0.3246280960695053,33.21815694714592,-87.52833002290376
1,127,Walker,Walker County,Alabama,AL,2048.686078,64894.06275799265,164.30516115392996,4.614230174965239,31.675942671189787,0.21589218326454968,33.83959875309355,-87.26191378478971
1,129,Washington,Washington County,Alabama,AL,2797.720322,17337.564078122377,64.02970528618923,3.3989795352657466,6.1970326132271545,0.2942429083923164,31.41278491503313,-88.19418612017411
1,131,Wilcox,Wilcox County,Alabama,AL,2301.075085,11248.4158963847,100.72033320581144,3.851051311014374,4.888330663223317,0.3908339167300779,31.99889570463716,-87.38637582729139
1,133,Winston,Winston County,Alabama,AL,1587.614057,23430.231269929558,103.40032824895484,4.066729236387463,14.758140472882925,0.2641542186833262,34.169235738369686,-87.42197945382651
2,13,Aleutians East,Aleutians East Borough,Alaska,AK,18091.501984,3355.472667180933,473.412323099872,5.571587092570207,0.18547231015691734,0.8002303661179987,54.86419372442997,-162.9187432164602
2,16,Aleutians West,Aleutians West Census Area,Alaska,AK,11381.56882,5553.493813991081,352.1802280171167,5.3392835040010045,0.48793746291217177,0.7046988083620944,54.02034932687785,-155.14645422812393
2,20,Anchorage,Anchorage Municipality,Alaska,AK,4420.591351,279606.0375202256,1768.6358952163143,7.258404307648671,63.250822190785584,0.3968125220952366,61.181943079659256,-149.84342058673374
2,50,Bethel,Bethel Census Area,Alaska,AK,105232.821617,15863.44133690854,297.0083934566462,5.081527159464856,0.15074613692906869,0.6559982744079108,60.59885746617915,-162.42428499462258
2,60,Bristol Bay,Bristol Bay Borough,Alaska,AK,1248.324004,877.9802121478424,46.36911799149805,3.0073707406701757,0.7033271885620509,0.5874932588882632,58.72899429665268,-156.87551917588357
2,68,Denali,Denali Borough,Alaska,AK,32729.577049,1774.3637491039244,65.92912943599391,2.7160527022652152,0.05421285299371558,0.6832814632160166,63.89259928928149,-149.0466848670365
2,70,Dillingham,Dillingham Census Area,Alaska,AK,47478.730849,4761.363666204061,59.018695962534046,3.210640858439254,0.10028413946756425,0.5922715469781145,59.14161714262347,-158.73836729764562
2,90,Fairbanks North Star,Fairbanks North Star Borough,Alaska,AK,18983.544936,104833.95026047771,593.0388454797601,5.779435201324886,5.522359001646357,0.47470299043566344,64.83602057850747,-147.65193203787376
2,100,Haines,Haines Borough,Alaska,AK,6072.29743,2541.952264135274,194.44884529772347,3.76074159252473,0.4186145842555137,0.7049278744222935,59.26639710920623,-135.57572572673615
2,105,Hoonah-Angoon,Hoonah-Angoon Census Area,Alaska,AK,16981.186974,1943.2784058028956,169.16757302685625,3.803086880120459,0.11443713615416055,0.7493555755051148,58.08392471311823,-135.40506446787455
2,110,Juneau,Juneau City and Borough,Alaska,AK,7003.264582,31245.711067572673,630.7169167930666,5.818258704360323,4.461592261968987,0.5592136641068144,58.36387548795585,-134.55105309223345
2,122,Kenai Peninsula,Kenai Peninsula Borough,Alaska,AK,41499.872077,57915.917915283186,211.90775148640674,4.773167097857503,1.3955685889302119,0.4723632677825011,60.29649878153432,-151.08239504428047
2,130,Ketchikan Gateway,Ketchikan Gateway Borough,Alaska,AK,12579.378509,13055.15218217564,805.6498316185828,6.200225039124859,1.037821715344303,0.7049423955925621,55.372321321881145,-131.695970322381
2,150,Kodiak Island,Kodiak Island Borough,Alaska,AK,17133.712542,219.14448086724224,34.06938865375778,2.877498385860047,0.012790250818674102,0.8090707240461178,57.28251972925635,-154.1673751698805
2,158,Kusilvak,Kusilvak Census Area,Alaska,AK,44222.017663,7606.50637483364,206.29631392527287,4.914820482968838,0.1720072212172695,0.6627602971398511,62.093387149882886,-164.3230479340104
2,164,Lake and Peninsula,Lake and Peninsula Borough,Alaska,AK,61912.947833,1334.8698513249801,19.0740581839521,1.8957037718918646,0.021560431186794272,0.6149666197994309,58.32729283436621,-156.55044102927806
2,170,Matanuska-Susitna,Matanuska-Susitna Borough,Alaska,AK,64009.263421,398.9650092274387,151.95356261134881,4.728151640210164,0.006232926109512881,0.9127751268147926,61.419142241526565,-150.1070846905449
2,180,Nome,Nome Census Area,Alaska,AK,59492.073779,9545.210937611759,553.3189384046995,5.049076017230611,0.16044508673659827,0.7409528561778751,64.4592481700062,-165.29162408223675
2,185,North Slope,North Slope Borough,Alaska,AK,230054.247231,10548.342587774361,344.0298155503814,5.046391766958879,0.045851544645392504,0.722746138377517,70.52720169707597,-154.80135161549433
2,188,Northwest Arctic,Northwest Arctic Borough,Alaska,AK,92369.226065,7608.006290108584,331.6037099140534,4.882368871850865,0.08236516223222276,0.7259804651617867,66.94823689427322,-161.66109995846065
2,195,Petersburg,Petersburg Borough,Alaska,AK,7512.659027,3001.9122602665593,265.46057907823104,5.015575300636413,0.3995805279432868,0.7282110337685871,56.79977483830004,-132.97191157913366
2,198,Prince of Wales-Hyder,Prince of Wales-Hyder Census Area,Alaska,AK,13633.096724,5811.390370662666,207.96638165450912,4.265129387717524,0.42627075038880696,0.6501986088020845,55.59510521109781,-132.70987184964224
2,220,Sitka,Sitka City and Borough,Alaska,AK,7433.30522,8819.742900212295,740.7837280846635,6.202780605924437,1.1865169852681356,0.7221095518686467,57.06158185140791,-135.35422781206697
2,230,Skagway,Skagway Municipality,Alaska,AK,1123.881121,1016.4431461180793,190.09476328022188,4.731571509495353,0.9044045025097271,0.7613308173427863,59.46871212593203,-135.3322690082387
2,240,Southeast Fairbanks,Southeast Fairbanks Census Area,Alaska,AK,64290.716362,7416.747137258613,58.67810721941891,2.8696530775646742,0.1153626457589512,0.5628800817920595,63.86316696882927,-144.727826589406
2,261,Valdez-Cordova,Valdez-Cordova Census Area,Alaska,AK,88634.209842,6463.379015899864,310.3340182940947,4.5665920940152,0.07292194545899976,0.7334809054904716,60.907536917307404,-146.2257540087554
2,275,Wrangell,Wrangell City and Borough,Alaska,AK,6619.997018,2304.702576902855,388.1286218967578,5.02361169768927,0.3481425400398655,0.7975221118099437,56.43730666091337,-132.38464007341793
2,282,Yakutat,Yakutat City and Borough,Alaska,AK,19744.199352,593.1940005805955,59.55739937909245,3.4086504195546152,0.030043963292971286,0.7675997955516378,59.553294990985584,-139.7451643732769
2,290,Yukon-Koyukuk,Yukon-Koyukuk Census Area,Alaska,AK,377038.836685,4965.143425853941,50.64222060287959,2.9438890421207056,0.013168785129692379,0.6428835761097902,65.02556719567897,-152.3255265385562
4,1,Apache,Apache County,Arizona,AZ,29002.035366,71592.53859946341,162.3930590138626,3.82034478539408,2.468534973355477,0.40743021142971086,35.58170628619493,-109.4133805761151
4,3,Cochise,Cochise County,Arizona,AZ,16083.174724,135745.5960740635,764.9394105519751,5.910410179832759,8.440223923669631,0.4653114775270123,31.614429973341363,-110.07561437819126
4,5,Coconino,Coconino County,Arizona,AZ,48217.246133,143087.24969925417,987.4870573219567,6.00173024133815,2.967553337753251,0.5385487668097307,35.51804130946796,-111.59438154185206
4,7,Gila,Gila County,Arizona,AZ,12323.152721,53755.71725303447,472.51869664155794,5.62065693914909,4.36217244645754,0.49739783132323323,33.83127150135053,-111.01976329938692
4,9,Graham,Graham County,Arizona,AZ,11970.605964,39317.473669166444,550.7777742937564,5.7655371712573205,3.284501535461822,0.5454741512110686,32.8774549699019,-109.82959989410608
4,11,Greenlee,Greenlee County,Arizona,AZ,4771.123868,8298.210563213972,375.1080668980588,5.227362819321891,1.7392569953738146,0.6344205724603952,32.973041138962486,-109.26005797780233
4,12,La Paz,La Paz County,Arizona,AZ,11645.512187,19880.799628625944,291.86173401833696,4.989709831231024,1.707164039621982,0.5491428464053495,33.90577975736164,-114.17476655051719
4,13,Maricopa,Maricopa County,Arizona,AZ,23829.622328,4202026.476570642,2109.845068839092,7.432617376206994,176.33625991769185,0.24626001560315083,33.498248613521085,-112.05101177361566
4,15,Mohave,Mohave County,Arizona,AZ,34529.358909,222854.9810207621,803.7160594670306,6.185963898603564,6.454072362249257,0.46169717475754335,35.06797086489547,-114.25648779157332
4,17,Navajo,Navajo County,Arizona,AZ,25770.517979,111742.99123981653,340.2091134372512,4.83391727981514,4.336078589141056,0.42951618777243644,34.89489322854468,-110.20964540845246
4,19,Pima,Pima County,Arizona,AZ,23798.597214,1045417.9987348887,1534.865808903839,6.988517753272219,43.927715122633394,0.35263651011575337,32.220659409418694,-110.96917044456879
4,21,Pinal,Pinal County,Arizona,AZ,13897.997152,548722.9923144896,1641.4284930519857,6.903401469299081,39.482163243609904,0.3907409361249759,33.06622600441065,-111.59849537491154
4,23,Santa Cruz,Santa Cruz County,Arizona,AZ,3201.833002,61266.85453180174,1043.0862052435682,6.179297234097241,19.134931301392633,0.49537683291879053,31.423635659203228,-110.95146515089786
4,25,Yavapai,Yavapai County,Arizona,AZ,21038.727465,234596.21927891427,687.3284009145979,5.995560166565978,11.150684834393536,0.4140306935892489,34.633057038085404,-112.27684109311554
4,27,Yuma,Yuma County,Arizona,AZ,14280.777606,216526.1328311495,1610.9294145820984,7.000488318789911,15.16206881760956,0.48771096765943833,32.65241209052607,-114.60962177416437
5,1,Arkansas,Arkansas County,Arkansas,AR,2561.013146,18204.467673624866,407.3531023706349,5.184566611414112,7.108307000320594,0.5158428473778325,34.40988097878736,-91.47261909384524
5,3,Ashley,Ashley County,Arkansas,AR,2396.668938,20546.759444835945,256.93109515832083,4.664090272166148,8.573048667281533,0.4369386503669454,33.183958048045035,-91.87987829905853
5,5,Baxter,Baxter County,Arkansas,AR,1435.504137,42176.61361004226,284.87654375859455,4.966933127876135,29.38104636757467,0.3125080908850516,36.33711453438261,-92.39077767368723
5,7,Benton,Benton County,Arkansas,AR,2196.053836,260485.22510170378,737.7113939585083,6.095666003837588,118.61513631021192,0.23753177196294045,36.3419847770739,-94.24019742448877
5,9,Boone,Boone County,Arkansas,AR,1528.080514,37956.55146269873,268.89736620420206,4.818200176278385,24.839366195005827,0.32487391001693217,36.27171383668542,-93.10814230709015
5,11,Bradley,Bradley County,Arkansas,AR,1681.512201,10802.932404018007,234.05024275118276,4.463382243447422,6.424534057851899,0.484070883552543,33.57283292351514,-92.11164621530183
5,13,Calhoun,Calhoun County,Arkansas,AR,1627.975429,5136.708499334753,72.78912267629204,3.2016712929630184,3.1552739727097885,0.4244018881514123,33.59463830555053,-92.50370137624488
5,15,Carroll,Carroll County,Arkansas,AR,1631.823636,27777.765645038337,209.02569373585072,4.471442697018084,17.02252929313394,0.3390247027702376,36.37480700332475,-93.57801315243927
5,17,Chicot,Chicot County,Arkansas,AR,1669.835058,10814.351330939098,216.78146556263684,4.65028402404994,6.476299128544886,0.4731150123749445,33.32751767370835,-91.32302372598903
5,19,Clark,Clark County,Arkansas,AR,2243.130283,22595.343411443813,403.7687116378158,5.013434089107888,10.073130206786038,0.4783759530728503,34.099294240867636,-93.13507522262672
5,21,Clay,Clay County,Arkansas,AR,1656.214474,15268.902095066383,288.0378788375045,4.6511837285674815,9.219157503309189,0.46433806735615313,36.37429197463572,-90.38231293676843
5,23,Cleburne,Cleburne County,Arkansas,AR,1434.077953,26761.409763980657,176.28250128235655,4.340703285010813,18.661056540195382,0.30896578339719166,35.51459237017409,-92.04589006736896
5,25,Cleveland,Cleveland County,Arkansas,AR,1548.23971,8884.458533163997,82.92478863338755,3.795031321953082,5.738425694535374,0.3636208287805156,33.92176318071973,-92.14572628091835
5,27,Columbia,Columbia County,Arkansas,AR,1983.887989,23800.72564787604,342.89105387120657,4.7257794124138215,11.997010808998873,0.44156953212254735,33.262173987065424,-93.25584130526533
5,29,Conway,Conway County,Arkansas,AR,1430.388148,21415.60247925343,220.5831717992772,4.419505391776146,14.971881939316397,0.3702465696906113,35.21932040419857,-92.71202429591803
5,31,Craighead,Craighead County,Arkansas,AR,1831.907088,103589.54879069014,704.6236774137676,5.999925071470173,56.547381397920624,0.3357576322469862,35.8397690039002,-90.67811849381926
5,33,Crawford,Crawford County,Arkansas,AR,1537.849721,66077.92379470915,432.74172037932266,5.4098629096817,42.967737934589216,0.31475160885451897,35.501098551592676,-94.29292325228278
5,35,Crittenden,Crittenden County,Arkansas,AR,1580.882918,51029.19046359137,832.8722581814054,6.22123179040073,32.27891824408427,0.4412953059158611,35.18165429684553,-90.22443498274254
5,37,Cross,Cross County,Arkansas,AR,1596.42181,17005.897259237245,318.21049877887816,4.87360681443084,10.652508724644175,0.46056653199625686,35.25680230021259,-90.78432684979339
5,39,Dallas,Dallas County,Arkansas,AR,1728.522507,7572.326781698968,190.3401940449761,4.261164164981613,4.380808899527374,0.5059112416650224,33.873444512225795,-92.53563340666885
5,41,Desha,Desha County,Arkansas,AR,1989.461618,11901.540926150978,375.29880173847727,5.150196922151501,5.9822923038422635,0.544908651495442,33.77802131722558,-91.42435605248559
5,43,Drew,Drew County,Arkansas,AR,2145.48899,18172.655414872337,292.1028774909355,4.64291132582511,8.470169504282723,0.4615433287282317,33.631817309296515,-91.79071803887243
5,45,Faulkner,Faulkner County,Arkansas,AR,1678.1997,128485.14808332175,779.6165773488897,5.938250106715018,76.56129844578196,0.31253353268014133,35.10926768938773,-92.41414392115358
5,47,Franklin,Franklin County,Arkansas,AR,1576.909749,18125.881697586738,173.74228570858747,4.241430123488752,11.494558714651424,0.36881940885315845,35.45130166377783,-93.89429776541493
5,49,Fulton,Fulton County,Arkansas,AR,1601.099815,11990.334486778826,81.64762974938664,3.1690145871896327,7.488811362318986,0.3237812790113945,36.37628686853445,-91.77858450803426
5,51,Garland,Garland County,Arkansas,AR,1755.025617,99155.93277452048,414.9354169084455,5.5238920883859715,56.49828231226353,0.26691418059162453,34.50976622189732,-93.09036044730702
5,53,Grant,Grant County,Arkansas,AR,1636.384327,18344.69931341824,178.62325196011545,4.393356551455004,11.210507831647206,0.3740994431611593,34.3127350645876,-92.42315711410838
5,55,Greene,Greene County,Arkansas,AR,1496.2058,44053.90079836175,464.5448842545398,5.370206436028638,29.44374416832347,0.3773347767755914,36.07774353902653,-90.53180469231162
5,57,Hempstead,Hempstead County,Arkansas,AR,1884.271055,21750.663585916278,282.1984510447498,4.60209585764315,11.543277453739945,0.42386708960328984,33.702723217731005,-93.62879373666419
5,59,Hot Spring,Hot Spring County,Arkansas,AR,1593.594553,33753.51770560257,308.9952265573185,4.739223310576579,21.18074364778691,0.36348320710556636,34.357410099901095,-92.90260358737721
5,61,Howard,Howard County,Arkansas,AR,1524.380362,13587.350307418033,217.9496288091061,4.474005644728983,8.9133595827693,0.4361526841726998,33.98713357366972,-93.91700480407651
5,63,Independence,Independence County,Arkansas,AR,1978.814985,37793.014181192964,277.649760509063,4.633045755353218,19.098811393523466,0.35265414779703325,35.75559748198102,-91.61605379774352
5,65,Izard,Izard County,Arkansas,AR,1503.735021,13748.98760318011,99.34634015931258,3.5679915242680793,9.143224977254892,0.32609272969151976,36.125651673729365,-91.91541727857116
5,67,Jackson,Jackson County,Arkansas,AR,1641.629489,17588.21686915215,264.7820656514551,4.773219665988155,10.713877270726922,0.4332263448753955,35.62555207555486,-91.25536108487061
5,69,Jefferson,Jefferson County,Arkansas,AR,2253.42497,73263.1697787278,590.7487112695799,5.827062971683494,32.511918858664195,0.37560963696882294,34.23796098053894,-92.05057509323927
5,71,Johnson,Johnson County,Arkansas,AR,1708.980734,26760.685407906305,223.02671243114978,4.603550217218281,15.658857279959427,0.35684831685674895,35.47972331421257,-93.48444616424072
5,73,Lafayette,Lafayette County,Arkansas,AR,1368.278171,7170.211539343931,128.90902274969008,3.9773682125553935,5.240317130911775,0.4435103311069645,33.2913552907027,-93.56584935153383
5,75,Lawrence,Lawrence County,Arkansas,AR,1521.91373,17052.862491522916,250.66567398383674,4.538692870827915,11.204881167293836,0.4241113113441941,36.07371851312768,-91.07263607750035
5,77,Lee,Lee County,Arkansas,AR,1560.781755,9427.051930867136,398.1466618357806,4.7924419704994525,6.039955234399274,0.5696255699120859,34.788708486594636,-90.78310630936203
5,79,Lincoln,Lincoln County,Arkansas,AR,1454.383536,13867.898582083173,855.6103791036933,5.0283795292028275,9.535241728756185,0.6174968651506746,33.979097289958695,-91.75530274295605
5,81,Little River,Little River County,Arkansas,AR,1378.511385,12738.065580670489,185.3023419724795,4.3913076926113765,9.24045003855408,0.41478737624095996,33.70428469303192,-94.20446665518952
5,83,Logan,Logan County,Arkansas,AR,1834.415737,22044.987872108817,208.8308327237861,4.380968476640001,12.017443716526957,0.3799550702410485,35.23196673997861,-93.77691002628185
5,85,Lonoke,Lonoke County,Arkansas,AR,1997.848802,77084.37977147801,450.4747222732137,5.5637842980738945,38.58369046461906,0.3233590102792277,34.90977395211752,-91.97964511952996
5,87,Madison,Madison County,Arkansas,AR,2160.720581,16299.887753914576,109.07856347111017,3.721395393178714,7.543727725484453,0.34791395932754593,36.06574186666692,-93.76569469354585
